Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin File,End File,batch,call_type,date,time,time_in_file,begin_time,end_time,call_length,filename,channel,audio_length,label
22,Spectrogram 1,1,11475.437733714,11475.437733714,4236.6,4236.6,5756.211001232958.wav,5756.211001232958.wav,353,Upsweeps,20211001,23:29:58,555.4377337139995,554.6877337139995,556.1877337139995,1.5,5756.211001232958,1,839.966,1
23,Spectrogram 1,1,11479.832683706,11479.832683706,4771.0,4771.0,5756.211001232958.wav,5756.211001232958.wav,353,,20211001,23:29:58,559.8326837059994,556.1877337139995,559.0826837059994,2.8949499919999653,5756.211001232958,1,839.966,0
23,Spectrogram 1,1,11479.832683706,11479.832683706,4771.0,4771.0,5756.211001232958.wav,5756.211001232958.wav,353,Upsweeps,20211001,23:29:58,559.8326837059994,559.0826837059994,560.5826837059994,1.5,5756.211001232958,1,839.966,1
24,Spectrogram 1,1,11488.412448257,11488.412448257,3816.8,3816.8,5756.211001232958.wav,5756.211001232958.wav,353,,20211001,23:29:58,568.4124482570005,560.5826837059994,567.6624482570005,7.0797645510010625,5756.211001232958,1,839.966,0
24,Spectrogram 1,1,11488.412448257,11488.412448257,3816.8,3816.8,5756.211001232958.wav,5756.211001232958.wav,353,Upsweeps,20211001,23:29:58,568.4124482570005,567.6624482570005,569.1624482570005,1.5,5756.211001232958,1,839.966,1
25,Spectrogram 1,1,11499.373535214,11499.373535214,5114.5,5114.5,5756.211001232958.wav,5756.211001232958.wav,353,,20211001,23:29:58,579.3735352139993,569.1624482570005,578.6235352139993,9.46108695699877,5756.211001232958,1,839.966,0
25,Spectrogram 1,1,11499.373535214,11499.373535214,5114.5,5114.5,5756.211001232958.wav,5756.211001232958.wav,353,Upsweeps,20211001,23:29:58,579.3735352139993,578.6235352139993,580.1235352139993,1.5,5756.211001232958,1,839.966,1
18,Spectrogram 1,1,11523.274317267,11523.274317267,3664.122,3664.122,5756.211001232958.wav,5756.211001232958.wav,353,,20211001,23:29:58,603.2743172669998,580.1235352139993,602.5243172669998,22.400782053000512,5756.211001232958,1,839.966,0
18,Spectrogram 1,1,11523.274317267,11523.274317267,3664.122,3664.122,5756.211001232958.wav,5756.211001232958.wav,353,Downsweeps,20211001,23:29:58,603.2743172669998,602.5243172669998,604.0243172669998,1.5,5756.211001232958,1,839.966,2
19,Spectrogram 1,1,11619.192601751,11619.192601751,3625.954,3625.954,5756.211001232958.wav,5756.211001232958.wav,353,,20211001,23:29:58,699.1926017509995,604.0243172669998,698.4426017509995,94.41828448399974,5756.211001232958,1,839.966,0
19,Spectrogram 1,1,11619.192601751,11619.192601751,3625.954,3625.954,5756.211001232958.wav,5756.211001232958.wav,353,Downsweeps,20211001,23:29:58,699.1926017509995,698.4426017509995,699.9426017509995,1.5,5756.211001232958,1,839.966,2
20,Spectrogram 1,1,11693.889101265,11693.889101265,3129.771,3129.771,5756.211001232958.wav,5756.211001232958.wav,353,,20211001,23:29:58,773.8891012650001,699.9426017509995,773.1391012650001,73.1964995140006,5756.211001232958,1,839.966,0
20,Spectrogram 1,1,11693.889101265,11693.889101265,3129.771,3129.771,5756.211001232958.wav,5756.211001232958.wav,353,Downsweeps,20211001,23:29:58,773.8891012650001,773.1391012650001,774.6391012650001,1.5,5756.211001232958,1,839.966,2
26,Spectrogram 1,1,11709.052521879,11709.052521879,4427.5,4427.5,5756.211001232958.wav,5756.211001232958.wav,353,,20211001,23:29:58,789.0525218790008,774.6391012650001,788.3025218790008,13.663420614000643,5756.211001232958,1,839.966,0
26,Spectrogram 1,1,11709.052521879,11709.052521879,4427.5,4427.5,5756.211001232958.wav,5756.211001232958.wav,353,Upsweeps,20211001,23:29:58,789.0525218790008,788.3025218790008,789.8025218790008,1.5,5756.211001232958,1,839.966,1
27,Spectrogram 1,1,11731.027234339,11731.027234339,4084.0,4084.0,5756.211001232958.wav,5756.211001232958.wav,353,,20211001,23:29:58,811.0272343390006,789.8025218790008,810.2772343390006,20.474712459999864,5756.211001232958,1,839.966,0
27,Spectrogram 1,1,11731.027234339,11731.027234339,4084.0,4084.0,5756.211001232958.wav,5756.211001232958.wav,353,Upsweeps,20211001,23:29:58,811.0272343390006,810.2772343390006,811.7772343390006,1.5,5756.211001232958,1,839.966,1
28,Spectrogram 1,1,11734.284042923,11734.284042923,3778.6,3778.6,5756.211001232958.wav,5756.211001232958.wav,353,,20211001,23:29:58,814.284042923,811.7772343390006,813.534042923,1.7568085839993728,5756.211001232958,1,839.966,0
28,Spectrogram 1,1,11734.284042923,11734.284042923,3778.6,3778.6,5756.211001232958.wav,5756.211001232958.wav,353,Upsweeps,20211001,23:29:58,814.284042923,813.534042923,815.034042923,1.5,5756.211001232958,1,839.966,1
29,Spectrogram 1,1,11737.891045979,11737.891045979,5419.8,5419.8,5756.211001232958.wav,5756.211001232958.wav,353,,20211001,23:29:58,817.8910459790004,815.034042923,817.1410459790004,2.1070030560003943,5756.211001232958,1,839.966,0
29,Spectrogram 1,1,11737.891045979,11737.891045979,5419.8,5419.8,5756.211001232958.wav,5756.211001232958.wav,353,Upsweeps,20211001,23:29:58,817.8910459790004,817.1410459790004,818.6410459790004,1.5,5756.211001232958,1,839.966,1
21,Spectrogram 1,1,11752.108941521,11752.108941521,3702.29,3702.29,5756.211001232958.wav,5756.211001232958.wav,353,,20211001,23:29:58,832.1089415210008,818.6410459790004,831.3589415210008,12.717895542000406,5756.211001232958,1,839.966,0
21,Spectrogram 1,1,11752.108941521,11752.108941521,3702.29,3702.29,5756.211001232958.wav,5756.211001232958.wav,353,Downsweeps,20211001,23:29:58,832.1089415210008,831.3589415210008,832.8589415210008,1.5,5756.211001232958,1,839.966,2
30,Spectrogram 1,1,12012.356028615,12012.356028615,3855.0,3855.0,5756.211002002958.wav,5756.211002002958.wav,353,Upsweeps,20211002,00:29:58,252.35602861500047,251.60602861500047,253.10602861500047,1.5,5756.211002002958,1,839.9991666666666,1
31,Spectrogram 1,1,12096.85797333,12096.85797333,4007.6,4007.6,5756.211002002958.wav,5756.211002002958.wav,353,,20211002,00:29:58,336.85797332999937,253.10602861500047,336.10797332999937,83.0019447149989,5756.211002002958,1,839.9991666666666,0
31,Spectrogram 1,1,12096.85797333,12096.85797333,4007.6,4007.6,5756.211002002958.wav,5756.211002002958.wav,353,Upsweeps,20211002,00:29:58,336.85797332999937,336.10797332999937,337.60797332999937,1.5,5756.211002002958,1,839.9991666666666,1
32,Spectrogram 1,1,12143.906609946,12143.906609946,3396.9,3396.9,5756.211002002958.wav,5756.211002002958.wav,353,,20211002,00:29:58,383.90660994599966,337.60797332999937,383.15660994599966,45.548636616000294,5756.211002002958,1,839.9991666666666,0
32,Spectrogram 1,1,12143.906609946,12143.906609946,3396.9,3396.9,5756.211002002958.wav,5756.211002002958.wav,353,Upsweeps,20211002,00:29:58,383.90660994599966,383.15660994599966,384.65660994599966,1.5,5756.211002002958,1,839.9991666666666,1
1,Spectrogram 1,1,3830.865756355,3830.865756355,4427.5,4427.5,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,470.86575635500003,470.11575635500003,471.61575635500003,1.5,5756.211002062958,1,839.9691666666666,2
2,Spectrogram 1,1,3840.250968191,3840.250968191,5992.4,5992.4,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,480.2509681910001,471.61575635500003,479.5009681910001,7.885211836000053,5756.211002062958,1,839.9691666666666,0
2,Spectrogram 1,1,3840.250968191,3840.250968191,5992.4,5992.4,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,480.2509681910001,479.5009681910001,481.0009681910001,1.5,5756.211002062958,1,839.9691666666666,2
3,Spectrogram 1,1,3851.106996806,3851.106996806,8511.5,8511.5,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,491.1069968060001,481.0009681910001,490.3569968060001,9.356028615000014,5756.211002062958,1,839.9691666666666,0
3,Spectrogram 1,1,3851.106996806,3851.106996806,8511.5,8511.5,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,491.1069968060001,490.3569968060001,491.8569968060001,1.5,5756.211002062958,1,839.9691666666666,2
4,Spectrogram 1,1,3859.546683568,3859.546683568,5229.0,5229.0,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,499.54668356799993,491.8569968060001,498.79668356799993,6.9396867619998375,5756.211002062958,1,839.9691666666666,0
4,Spectrogram 1,1,3859.546683568,3859.546683568,5229.0,5229.0,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,499.54668356799993,498.79668356799993,500.29668356799993,1.5,5756.211002062958,1,839.9691666666666,2
5,Spectrogram 1,1,3873.677039867,3873.677039867,3893.1,3893.1,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,513.6770398670001,500.29668356799993,512.9270398670001,12.630356299000141,5756.211002062958,1,839.9691666666666,0
5,Spectrogram 1,1,3873.677039867,3873.677039867,3893.1,3893.1,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,513.6770398670001,512.9270398670001,514.4270398670001,1.5,5756.211002062958,1,839.9691666666666,2
6,Spectrogram 1,1,3874.307389916,3874.307389916,2862.6,2862.6,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,514.3073899159999,513.5573899159999,515.0573899159999,1.5,5756.211002062958,1,839.9691666666666,2
7,Spectrogram 1,1,3876.023342826,3876.023342826,4160.3,4160.3,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,516.0233428259999,515.0573899159999,515.2733428259999,0.21595290999994177,5756.211002062958,1,839.9691666666666,0
7,Spectrogram 1,1,3876.023342826,3876.023342826,4160.3,4160.3,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,516.0233428259999,515.2733428259999,516.7733428259999,1.5,5756.211002062958,1,839.9691666666666,2
8,Spectrogram 1,1,3886.914390888,3886.914390888,3206.1,3206.1,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,526.9143908880001,516.7733428259999,526.1643908880001,9.391048062000209,5756.211002062958,1,839.9691666666666,0
8,Spectrogram 1,1,3886.914390888,3886.914390888,3206.1,3206.1,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,526.9143908880001,526.1643908880001,527.6643908880001,1.5,5756.211002062958,1,839.9691666666666,2
9,Spectrogram 1,1,3912.42606751,3912.42606751,2977.1,2977.1,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,552.4260675099999,527.6643908880001,551.6760675099999,24.011676621999868,5756.211002062958,1,839.9691666666666,0
9,Spectrogram 1,1,3912.42606751,3912.42606751,2977.1,2977.1,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,552.4260675099999,551.6760675099999,553.1760675099999,1.5,5756.211002062958,1,839.9691666666666,2
10,Spectrogram 1,1,3957.863809557,3957.863809557,3893.1,3893.1,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,597.863809557,553.1760675099999,597.113809557,43.93774204700003,5756.211002062958,1,839.9691666666666,0
10,Spectrogram 1,1,3957.863809557,3957.863809557,3893.1,3893.1,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,597.863809557,597.113809557,598.613809557,1.5,5756.211002062958,1,839.9691666666666,2
11,Spectrogram 1,1,3972.747074595,3972.747074595,4427.5,4427.5,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,612.747074595,598.613809557,611.997074595,13.38326503799999,5756.211002062958,1,839.9691666666666,0
11,Spectrogram 1,1,3972.747074595,3972.747074595,4427.5,4427.5,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,612.747074595,611.997074595,613.497074595,1.5,5756.211002062958,1,839.9691666666666,2
12,Spectrogram 1,1,3975.338513684,3975.338513684,3740.5,3740.5,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,615.3385136840002,613.497074595,614.5885136840002,1.0914390890002323,5756.211002062958,1,839.9691666666666,0
12,Spectrogram 1,1,3975.338513684,3975.338513684,3740.5,3740.5,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,615.3385136840002,614.5885136840002,616.0885136840002,1.5,5756.211002062958,1,839.9691666666666,2
13,Spectrogram 1,1,3986.492216975,3986.492216975,4618.3,4618.3,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,626.4922169749998,616.0885136840002,625.7422169749998,9.653703290999601,5756.211002062958,1,839.9691666666666,0
13,Spectrogram 1,1,3986.492216975,3986.492216975,4618.3,4618.3,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,626.4922169749998,625.7422169749998,627.2422169749998,1.5,5756.211002062958,1,839.9691666666666,2
14,Spectrogram 1,1,3989.048636616,3989.048636616,4274.8,4274.8,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,629.0486366159998,627.2422169749998,628.2986366159998,1.0564196410000477,5756.211002062958,1,839.9691666666666,0
14,Spectrogram 1,1,3989.048636616,3989.048636616,4274.8,4274.8,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,629.0486366159998,628.2986366159998,629.7986366159998,1.5,5756.211002062958,1,839.9691666666666,2
15,Spectrogram 1,1,4034.381320323,4034.381320323,3435.1,3435.1,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,674.3813203230002,629.7986366159998,673.6313203230002,43.83268370700034,5756.211002062958,1,839.9691666666666,0
15,Spectrogram 1,1,4034.381320323,4034.381320323,3435.1,3435.1,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,674.3813203230002,673.6313203230002,675.1313203230002,1.5,5756.211002062958,1,839.9691666666666,2
16,Spectrogram 1,1,4063.587539243,4063.587539243,3664.1,3664.1,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,703.5875392429998,675.1313203230002,702.8375392429998,27.70621891999963,5756.211002062958,1,839.9691666666666,0
16,Spectrogram 1,1,4063.587539243,4063.587539243,3664.1,3664.1,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,703.5875392429998,702.8375392429998,704.3375392429998,1.5,5756.211002062958,1,839.9691666666666,2
17,Spectrogram 1,1,4066.213997779,4066.213997779,3969.5,3969.5,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,706.2139977789998,704.3375392429998,705.4639977789998,1.1264585359999728,5756.211002062958,1,839.9691666666666,0
17,Spectrogram 1,1,4066.213997779,4066.213997779,3969.5,3969.5,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,706.2139977789998,705.4639977789998,706.9639977789998,1.5,5756.211002062958,1,839.9691666666666,2
18,Spectrogram 1,1,4078.208167802,4078.208167802,5267.2,5267.2,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,718.2081678019999,706.9639977789998,717.4581678019999,10.494170023000152,5756.211002062958,1,839.9691666666666,0
18,Spectrogram 1,1,4078.208167802,4078.208167802,5267.2,5267.2,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,718.2081678019999,717.4581678019999,718.9581678019999,1.5,5756.211002062958,1,839.9691666666666,2
19,Spectrogram 1,1,4115.766534241,4115.766534241,4122.1,4122.1,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,755.766534241,718.9581678019999,755.016534241,36.05836643900011,5756.211002062958,1,839.9691666666666,0
19,Spectrogram 1,1,4115.766534241,4115.766534241,4122.1,4122.1,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,755.766534241,755.016534241,756.516534241,1.5,5756.211002062958,1,839.9691666666666,2
20,Spectrogram 1,1,4174.336568969,4174.336568969,2175.6,2175.6,5756.211002062958.wav,5756.211002062958.wav,354,,20211002,06:29:58,814.3365689689999,756.516534241,813.5865689689999,57.07003472799988,5756.211002062958,1,839.9691666666666,0
20,Spectrogram 1,1,4174.336568969,4174.336568969,2175.6,2175.6,5756.211002062958.wav,5756.211002062958.wav,354,Downsweeps,20211002,06:29:58,814.3365689689999,813.5865689689999,815.0865689689999,1.5,5756.211002062958,1,839.9691666666666,2
1,Spectrogram 1,1,4203.350190305,4203.350190305,5381.7,5381.7,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,3.350190305000069,2.600190305000069,4.100190305000069,1.5,5756.211003152958,1,840.023,2
2,Spectrogram 1,1,4206.256804418,4206.256804418,6145.0,6145.0,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,6.256804417999774,4.100190305000069,5.506804417999774,1.406614112999705,5756.211003152958,1,840.023,0
2,Spectrogram 1,1,4206.256804418,4206.256804418,6145.0,6145.0,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,6.256804417999774,5.506804417999774,7.006804417999774,1.5,5756.211003152958,1,840.023,2
3,Spectrogram 1,1,4221.175088902,4221.175088902,4274.8,4274.8,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,21.175088902000425,7.006804417999774,20.425088902000425,13.418284484000651,5756.211003152958,1,840.023,0
3,Spectrogram 1,1,4221.175088902,4221.175088902,4274.8,4274.8,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,21.175088902000425,20.425088902000425,21.925088902000425,1.5,5756.211003152958,1,840.023,2
1,Spectrogram 1,1,4221.735400057,4221.735400057,6221.374,6221.374,5756.211003152958.wav,5756.211003152958.wav,356,Upsweeps,20211003,15:29:58,21.735400057000334,20.985400057000334,22.485400057000334,1.5,5756.211003152958,1,840.023,1
2,Spectrogram 1,1,4223.381314073,4223.381314073,4885.496,4885.496,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,23.381314072999885,22.485400057000334,22.631314072999885,0.14591401599955134,5756.211003152958,1,840.023,0
2,Spectrogram 1,1,4223.381314073,4223.381314073,4885.496,4885.496,5756.211003152958.wav,5756.211003152958.wav,356,Upsweeps,20211003,15:29:58,23.381314072999885,22.631314072999885,24.131314072999885,1.5,5756.211003152958,1,840.023,1
4,Spectrogram 1,1,4240.313226143,4240.313226143,4732.8,4732.8,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,40.313226143000065,24.131314072999885,39.563226143000065,15.43191207000018,5756.211003152958,1,840.023,0
4,Spectrogram 1,1,4240.313226143,4240.313226143,4732.8,4732.8,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,40.313226143000065,39.563226143000065,41.063226143000065,1.5,5756.211003152958,1,840.023,2
5,Spectrogram 1,1,4241.293770663,4241.293770663,4084.0,4084.0,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,41.29377066300003,40.54377066300003,42.04377066300003,1.5,5756.211003152958,1,840.023,2
6,Spectrogram 1,1,4245.285987638,4245.285987638,5267.2,5267.2,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,45.285987637999824,42.04377066300003,44.535987637999824,2.492216974999792,5756.211003152958,1,840.023,0
6,Spectrogram 1,1,4245.285987638,4245.285987638,5267.2,5267.2,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,45.285987637999824,44.535987637999824,46.035987637999824,1.5,5756.211003152958,1,840.023,2
7,Spectrogram 1,1,4255.266530075,4255.266530075,5229.0,5229.0,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,55.266530075000446,46.035987637999824,54.516530075000446,8.480542437000622,5756.211003152958,1,840.023,0
7,Spectrogram 1,1,4255.266530075,4255.266530075,5229.0,5229.0,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,55.266530075000446,54.516530075000446,56.016530075000446,1.5,5756.211003152958,1,840.023,2
8,Spectrogram 1,1,4260.624505488,4260.624505488,4274.8,4274.8,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,60.62450548800007,56.016530075000446,59.87450548800007,3.8579754129996218,5756.211003152958,1,840.023,0
8,Spectrogram 1,1,4260.624505488,4260.624505488,4274.8,4274.8,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,60.62450548800007,59.87450548800007,61.37450548800007,1.5,5756.211003152958,1,840.023,2
9,Spectrogram 1,1,4265.807383666,4265.807383666,4694.7,4694.7,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,65.80738366599962,61.37450548800007,65.05738366599962,3.682878177999555,5756.211003152958,1,840.023,0
9,Spectrogram 1,1,4265.807383666,4265.807383666,4694.7,4694.7,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,65.80738366599962,65.05738366599962,66.55738366599962,1.5,5756.211003152958,1,840.023,2
10,Spectrogram 1,1,4266.822947633,4266.822947633,5076.3,5076.3,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,66.82294763299979,66.07294763299979,67.57294763299979,1.5,5756.211003152958,1,840.023,2
11,Spectrogram 1,1,4274.684822892,4274.684822892,5190.8,5190.8,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,74.68482289199983,67.57294763299979,73.93482289199983,6.361875259000044,5756.211003152958,1,840.023,0
11,Spectrogram 1,1,4274.684822892,4274.684822892,5190.8,5190.8,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,74.68482289199983,73.93482289199983,75.43482289199983,1.5,5756.211003152958,1,840.023,2
12,Spectrogram 1,1,4283.089490208,4283.089490208,4313.0,4313.0,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,83.08949020799992,75.43482289199983,82.33949020799992,6.904667316000086,5756.211003152958,1,840.023,0
12,Spectrogram 1,1,4283.089490208,4283.089490208,4313.0,4313.0,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,83.08949020799992,82.33949020799992,83.83949020799992,1.5,5756.211003152958,1,840.023,2
13,Spectrogram 1,1,4284.245131963,4284.245131963,4427.5,4427.5,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,84.24513196299995,83.49513196299995,84.99513196299995,1.5,5756.211003152958,1,840.023,2
14,Spectrogram 1,1,4292.26458536,4292.26458536,5114.5,5114.5,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,92.26458535999973,84.99513196299995,91.51458535999973,6.519453396999779,5756.211003152958,1,840.023,0
14,Spectrogram 1,1,4292.26458536,4292.26458536,5114.5,5114.5,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,92.26458535999973,91.51458535999973,93.01458535999973,1.5,5756.211003152958,1,840.023,2
15,Spectrogram 1,1,4293.070032644,4293.070032644,5190.8,5190.8,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,93.0700326440001,92.3200326440001,93.8200326440001,1.5,5756.211003152958,1,840.023,2
16,Spectrogram 1,1,4294.610888319,4294.610888319,2900.8,2900.8,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,94.61088831899997,93.8200326440001,93.86088831899997,0.04085567499987519,5756.211003152958,1,840.023,0
16,Spectrogram 1,1,4294.610888319,4294.610888319,2900.8,2900.8,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,94.61088831899997,93.86088831899997,95.36088831899997,1.5,5756.211003152958,1,840.023,2
17,Spectrogram 1,1,4296.046685652,4296.046685652,5229.0,5229.0,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,96.04668565199972,95.29668565199972,96.79668565199972,1.5,5756.211003152958,1,840.023,2
18,Spectrogram 1,1,4308.548628283,4308.548628283,4274.8,4274.8,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,108.54862828299974,96.79668565199972,107.79862828299974,11.00194263100002,5756.211003152958,1,840.023,0
18,Spectrogram 1,1,4308.548628283,4308.548628283,4274.8,4274.8,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,108.54862828299974,107.79862828299974,109.29862828299974,1.5,5756.211003152958,1,840.023,2
20,Spectrogram 1,1,4309.284036673,4309.284036673,2748.1,2748.1,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,109.28403667299972,108.53403667299972,110.03403667299972,1.5,5756.211003152958,1,840.023,2
19,Spectrogram 1,1,4310.229561746,4310.229561746,4542.0,4542.0,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,110.2295617460004,109.4795617460004,110.9795617460004,1.5,5756.211003152958,1,840.023,2
22,Spectrogram 1,1,4311.542800389,4311.542800389,4503.8,4503.8,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,111.54280038900015,110.79280038900015,112.29280038900015,1.5,5756.211003152958,1,840.023,2
21,Spectrogram 1,1,4325.900773719,4325.900773719,5076.3,5076.3,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,125.90077371900043,112.29280038900015,125.15077371900043,12.857973330000277,5756.211003152958,1,840.023,0
21,Spectrogram 1,1,4325.900773719,4325.900773719,5076.3,5076.3,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,125.90077371900043,125.15077371900043,126.65077371900043,1.5,5756.211003152958,1,840.023,2
23,Spectrogram 1,1,4326.811279345,4326.811279345,3664.1,3664.1,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,126.811279345,126.061279345,127.561279345,1.5,5756.211003152958,1,840.023,2
24,Spectrogram 1,1,4340.328785944,4340.328785944,5458.0,5458.0,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,140.32878594399972,127.561279345,139.57878594399972,12.017506598999717,5756.211003152958,1,840.023,0
24,Spectrogram 1,1,4340.328785944,4340.328785944,5458.0,5458.0,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,140.32878594399972,139.57878594399972,141.07878594399972,1.5,5756.211003152958,1,840.023,2
25,Spectrogram 1,1,4341.414388805,4341.414388805,4274.8,4274.8,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,141.41438880500027,140.66438880500027,142.16438880500027,1.5,5756.211003152958,1,840.023,2
26,Spectrogram 1,1,4351.552528129,4351.552528129,3816.8,3816.8,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,151.55252812900017,142.16438880500027,150.80252812900017,8.638139323999894,5756.211003152958,1,840.023,0
26,Spectrogram 1,1,4351.552528129,4351.552528129,3816.8,3816.8,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,151.55252812900017,150.80252812900017,152.30252812900017,1.5,5756.211003152958,1,840.023,2
27,Spectrogram 1,1,4358.346300875,4358.346300875,2671.8,2671.8,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,158.34630087500045,152.30252812900017,157.59630087500045,5.293772746000286,5756.211003152958,1,840.023,0
27,Spectrogram 1,1,4358.346300875,4358.346300875,2671.8,2671.8,5756.211003152958.wav,5756.211003152958.wav,356,Downsweeps,20211003,15:29:58,158.34630087500045,157.59630087500045,159.09630087500045,1.5,5756.211003152958,1,840.023,2
28,Spectrogram 1,1,4370.848243507,4370.848243507,3511.5,3511.5,5756.211003152958.wav,5756.211003152958.wav,356,,20211003,15:29:58,170.848243507,159.09630087500045,170.098243507,11.001942631999555,5756.211003152958,1,840.023,0
