Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin File,End File,batch,call_type,date,time,time_in_file,begin_time,end_time,call_length,filename,channel,audio_length,label
46,Spectrogram 1,1,3999.622965874,3999.622965874,1526.7,1526.7,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,639.6229658739999,616.6479039860001,638.8729658739999,22.2250618879998,5756.211123012958,1,840.0265,0
46,Spectrogram 1,1,3999.622965874,3999.622965874,1526.7,1526.7,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,639.6229658739999,638.8729658739999,640.3729658739999,1.5,5756.211123012958,1,840.0265,2
47,Spectrogram 1,1,4007.209971078,4007.209971078,1488.5,1488.5,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,647.2099710779999,640.3729658739999,646.4599710779999,6.087005203999979,5756.211123012958,1,840.0265,0
47,Spectrogram 1,1,4007.209971078,4007.209971078,1488.5,1488.5,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,647.2099710779999,646.4599710779999,647.9599710779999,1.5,5756.211123012958,1,840.0265,2
48,Spectrogram 1,1,4013.718090221,4013.718090221,1488.5,1488.5,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,653.7180902209998,647.9599710779999,652.9680902209998,5.008119142999931,5756.211123012958,1,840.0265,0
48,Spectrogram 1,1,4013.718090221,4013.718090221,1488.5,1488.5,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,653.7180902209998,652.9680902209998,654.4680902209998,1.5,5756.211123012958,1,840.0265,2
49,Spectrogram 1,1,4030.656610757,4030.656610757,1717.6,1717.6,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,670.6566107570002,654.4680902209998,669.9066107570002,15.438520536000397,5756.211123012958,1,840.0265,0
49,Spectrogram 1,1,4030.656610757,4030.656610757,1717.6,1717.6,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,670.6566107570002,669.9066107570002,671.4066107570002,1.5,5756.211123012958,1,840.0265,2
50,Spectrogram 1,1,4036.259857719,4036.259857719,1755.7,1755.7,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,676.2598577190001,671.4066107570002,675.5098577190001,4.103246961999957,5756.211123012958,1,840.0265,0
50,Spectrogram 1,1,4036.259857719,4036.259857719,1755.7,1755.7,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,676.2598577190001,675.5098577190001,677.0098577190001,1.5,5756.211123012958,1,840.0265,2
51,Spectrogram 1,1,4047.918787735,4047.918787735,1603.1,1603.1,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,687.918787735,677.0098577190001,687.168787735,10.158930015999886,5756.211123012958,1,840.0265,0
51,Spectrogram 1,1,4047.918787735,4047.918787735,1603.1,1603.1,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,687.918787735,687.168787735,688.668787735,1.5,5756.211123012958,1,840.0265,2
52,Spectrogram 1,1,4066.051034118,4066.051034118,1603.1,1603.1,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,706.0510341180002,688.668787735,705.3010341180002,16.632246383000165,5756.211123012958,1,840.0265,0
52,Spectrogram 1,1,4066.051034118,4066.051034118,1603.1,1603.1,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,706.0510341180002,705.3010341180002,706.8010341180002,1.5,5756.211123012958,1,840.0265,2
53,Spectrogram 1,1,4074.810902254,4074.810902254,1679.4,1679.4,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,714.8109022540002,706.8010341180002,714.0609022540002,7.259868136000023,5756.211123012958,1,840.0265,0
53,Spectrogram 1,1,4074.810902254,4074.810902254,1679.4,1679.4,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,714.8109022540002,714.0609022540002,715.5609022540002,1.5,5756.211123012958,1,840.0265,2
54,Spectrogram 1,1,4094.544076341,4094.544076341,1488.5,1488.5,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,734.5440763410002,715.5609022540002,733.7940763410002,18.233174086999952,5756.211123012958,1,840.0265,0
54,Spectrogram 1,1,4094.544076341,4094.544076341,1488.5,1488.5,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,734.5440763410002,733.7940763410002,735.2940763410002,1.5,5756.211123012958,1,840.0265,2
55,Spectrogram 1,1,4105.506950833,4105.506950833,1755.7,1755.7,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,745.5069508329998,735.2940763410002,744.7569508329998,9.462874491999628,5756.211123012958,1,840.0265,0
55,Spectrogram 1,1,4105.506950833,4105.506950833,1755.7,1755.7,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,745.5069508329998,744.7569508329998,746.2569508329998,1.5,5756.211123012958,1,840.0265,2
57,Spectrogram 1,1,4114.580043955,4114.580043955,1526.7,1526.7,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,754.5800439550003,746.2569508329998,753.8300439550003,7.5730931220005,5756.211123012958,1,840.0265,0
57,Spectrogram 1,1,4114.580043955,4114.580043955,1526.7,1526.7,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,754.5800439550003,753.8300439550003,755.3300439550003,1.5,5756.211123012958,1,840.0265,2
58,Spectrogram 1,1,4122.515076921,4122.515076921,1526.7,1526.7,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,762.5150769210004,755.3300439550003,761.7650769210004,6.435032966000108,5756.211123012958,1,840.0265,0
58,Spectrogram 1,1,4122.515076921,4122.515076921,1526.7,1526.7,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,762.5150769210004,761.7650769210004,763.2650769210004,1.5,5756.211123012958,1,840.0265,2
59,Spectrogram 1,1,4133.791176399,4133.791176399,1374.0,1374.0,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,773.7911763989996,763.2650769210004,773.0411763989996,9.776099477999196,5756.211123012958,1,840.0265,0
59,Spectrogram 1,1,4133.791176399,4133.791176399,1374.0,1374.0,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,773.7911763989996,773.0411763989996,774.5411763989996,1.5,5756.211123012958,1,840.0265,2
60,Spectrogram 1,1,4139.568437242,4139.568437242,1526.7,1526.7,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,779.5684372420001,774.5411763989996,778.8184372420001,4.277260843000477,5756.211123012958,1,840.0265,0
60,Spectrogram 1,1,4139.568437242,4139.568437242,1526.7,1526.7,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,779.5684372420001,778.8184372420001,780.3184372420001,1.5,5756.211123012958,1,840.0265,2
61,Spectrogram 1,1,4149.511599768,4149.511599768,1526.7,1526.7,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,789.5115997680005,780.3184372420001,788.7615997680005,8.443162526000378,5756.211123012958,1,840.0265,0
61,Spectrogram 1,1,4149.511599768,4149.511599768,1526.7,1526.7,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,789.5115997680005,788.7615997680005,790.2615997680005,1.5,5756.211123012958,1,840.0265,2
62,Spectrogram 1,1,4165.799299014,4165.799299014,1526.7,1526.7,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,805.7992990140001,790.2615997680005,805.0492990140001,14.787699245999647,5756.211123012958,1,840.0265,0
62,Spectrogram 1,1,4165.799299014,4165.799299014,1526.7,1526.7,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,805.7992990140001,805.0492990140001,806.5492990140001,1.5,5756.211123012958,1,840.0265,2
63,Spectrogram 1,1,4173.038276457,4173.038276457,1679.4,1679.4,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,813.0382764570004,806.5492990140001,812.2882764570004,5.738977443000294,5756.211123012958,1,840.0265,0
63,Spectrogram 1,1,4173.038276457,4173.038276457,1679.4,1679.4,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,813.0382764570004,812.2882764570004,813.7882764570004,1.5,5756.211123012958,1,840.0265,2
64,Spectrogram 1,1,4183.409503754,4183.409503754,1641.2,1641.2,5756.211123012958.wav,5756.211123012958.wav,36,,20211123,01:29:58,823.4095037540001,813.7882764570004,822.6595037540001,8.871227296999677,5756.211123012958,1,840.0265,0
64,Spectrogram 1,1,4183.409503754,4183.409503754,1641.2,1641.2,5756.211123012958.wav,5756.211123012958.wav,36,Downsweeps,20211123,01:29:58,823.4095037540001,822.6595037540001,824.1595037540001,1.5,5756.211123012958,1,840.0265,2
65,Spectrogram 1,1,4675.037122035,4675.037122035,1526.7,1526.7,5756.211123022958.wav,5756.211123022958.wav,36,Downsweeps,20211123,02:29:58,475.0371220349998,474.2871220349998,475.7871220349998,1.5,5756.211123022958,1,840.0161666666667,2
66,Spectrogram 1,1,4696.719251587,4696.719251587,1641.2,1641.2,5756.211123022958.wav,5756.211123022958.wav,36,,20211123,02:29:58,496.71925158700014,475.7871220349998,495.96925158700014,20.182129552000333,5756.211123022958,1,840.0161666666667,0
66,Spectrogram 1,1,4696.719251587,4696.719251587,1641.2,1641.2,5756.211123022958.wav,5756.211123022958.wav,36,Downsweeps,20211123,02:29:58,496.71925158700014,495.96925158700014,497.46925158700014,1.5,5756.211123022958,1,840.0161666666667,2
67,Spectrogram 1,1,4707.612520527,4707.612520527,1526.7,1526.7,5756.211123022958.wav,5756.211123022958.wav,36,,20211123,02:29:58,507.612520527,497.46925158700014,506.862520527,9.39326893999987,5756.211123022958,1,840.0161666666667,0
67,Spectrogram 1,1,4707.612520527,4707.612520527,1526.7,1526.7,5756.211123022958.wav,5756.211123022958.wav,36,Downsweeps,20211123,02:29:58,507.612520527,506.862520527,508.362520527,1.5,5756.211123022958,1,840.0161666666667,2
68,Spectrogram 1,1,4771.69837131,4771.69837131,1679.4,1679.4,5756.211123022958.wav,5756.211123022958.wav,36,,20211123,02:29:58,571.6983713099999,508.362520527,570.9483713099999,62.58585078299984,5756.211123022958,1,840.0161666666667,0
68,Spectrogram 1,1,4771.69837131,4771.69837131,1679.4,1679.4,5756.211123022958.wav,5756.211123022958.wav,36,Downsweeps,20211123,02:29:58,571.6983713099999,570.9483713099999,572.4483713099999,1.5,5756.211123022958,1,840.0161666666667,2
69,Spectrogram 1,1,4786.524353957,4786.524353957,1679.4,1679.4,5756.211123022958.wav,5756.211123022958.wav,36,,20211123,02:29:58,586.5243539570001,572.4483713099999,585.7743539570001,13.325982647000274,5756.211123022958,1,840.0161666666667,0
69,Spectrogram 1,1,4786.524353957,4786.524353957,1679.4,1679.4,5756.211123022958.wav,5756.211123022958.wav,36,Downsweeps,20211123,02:29:58,586.5243539570001,585.7743539570001,587.2743539570001,1.5,5756.211123022958,1,840.0161666666667,2
70,Spectrogram 1,1,4791.535953725,4791.535953725,1526.7,1526.7,5756.211123022958.wav,5756.211123022958.wav,36,,20211123,02:29:58,591.5359537249997,587.2743539570001,590.7859537249997,3.5115997679995417,5756.211123022958,1,840.0161666666667,0
70,Spectrogram 1,1,4791.535953725,4791.535953725,1526.7,1526.7,5756.211123022958.wav,5756.211123022958.wav,36,Downsweeps,20211123,02:29:58,591.5359537249997,590.7859537249997,592.2859537249997,1.5,5756.211123022958,1,840.0161666666667,2
71,Spectrogram 1,1,4814.982593404,4814.982593404,1679.4,1679.4,5756.211123022958.wav,5756.211123022958.wav,36,,20211123,02:29:58,614.982593404,592.2859537249997,614.232593404,21.946639679000327,5756.211123022958,1,840.0161666666667,0
71,Spectrogram 1,1,4814.982593404,4814.982593404,1679.4,1679.4,5756.211123022958.wav,5756.211123022958.wav,36,Downsweeps,20211123,02:29:58,614.982593404,614.232593404,615.732593404,1.5,5756.211123022958,1,840.0161666666667,2
72,Spectrogram 1,1,4822.569598608,4822.569598608,1526.7,1526.7,5756.211123022958.wav,5756.211123022958.wav,36,,20211123,02:29:58,622.569598608,615.732593404,621.819598608,6.087005203999979,5756.211123022958,1,840.0161666666667,0
72,Spectrogram 1,1,4822.569598608,4822.569598608,1526.7,1526.7,5756.211123022958.wav,5756.211123022958.wav,36,Downsweeps,20211123,02:29:58,622.569598608,621.819598608,623.319598608,1.5,5756.211123022958,1,840.0161666666667,2
73,Spectrogram 1,1,4855.761015613,4855.761015613,1679.4,1679.4,5756.211123022958.wav,5756.211123022958.wav,36,,20211123,02:29:58,655.7610156130004,623.319598608,655.0110156130004,31.691417005000403,5756.211123022958,1,840.0161666666667,0
73,Spectrogram 1,1,4855.761015613,4855.761015613,1679.4,1679.4,5756.211123022958.wav,5756.211123022958.wav,36,Downsweeps,20211123,02:29:58,655.7610156130004,655.0110156130004,656.5110156130004,1.5,5756.211123022958,1,840.0161666666667,2
74,Spectrogram 1,1,4869.890942737,4869.890942737,1641.2,1641.2,5756.211123022958.wav,5756.211123022958.wav,36,,20211123,02:29:58,669.8909427369999,656.5110156130004,669.1409427369999,12.62992712399955,5756.211123022958,1,840.0161666666667,0
74,Spectrogram 1,1,4869.890942737,4869.890942737,1641.2,1641.2,5756.211123022958.wav,5756.211123022958.wav,36,Downsweeps,20211123,02:29:58,669.8909427369999,669.1409427369999,670.6409427369999,1.5,5756.211123022958,1,840.0161666666667,2
75,Spectrogram 1,1,4886.620646615,4886.620646615,1832.1,1832.1,5756.211123022958.wav,5756.211123022958.wav,36,,20211123,02:29:58,686.6206466149997,670.6409427369999,685.8706466149997,15.229703877999782,5756.211123022958,1,840.0161666666667,0
75,Spectrogram 1,1,4886.620646615,4886.620646615,1832.1,1832.1,5756.211123022958.wav,5756.211123022958.wav,36,Downsweeps,20211123,02:29:58,686.6206466149997,685.8706466149997,687.3706466149997,1.5,5756.211123022958,1,840.0161666666667,2
76,Spectrogram 1,1,4892.084682473,4892.084682473,1526.7,1526.7,5756.211123022958.wav,5756.211123022958.wav,36,,20211123,02:29:58,692.0846824729997,687.3706466149997,691.3346824729997,3.9640358579999884,5756.211123022958,1,840.0161666666667,0
76,Spectrogram 1,1,4892.084682473,4892.084682473,1526.7,1526.7,5756.211123022958.wav,5756.211123022958.wav,36,Downsweeps,20211123,02:29:58,692.0846824729997,691.3346824729997,692.8346824729997,1.5,5756.211123022958,1,840.0161666666667,2
77,Spectrogram 1,1,4913.035953725,4913.035953725,1641.2,1641.2,5756.211123022958.wav,5756.211123022958.wav,36,,20211123,02:29:58,713.0359537249997,692.8346824729997,712.2859537249997,19.45127125199997,5756.211123022958,1,840.0161666666667,0
77,Spectrogram 1,1,4913.035953725,4913.035953725,1641.2,1641.2,5756.211123022958.wav,5756.211123022958.wav,36,Downsweeps,20211123,02:29:58,713.0359537249997,712.2859537249997,713.7859537249997,1.5,5756.211123022958,1,840.0161666666667,2
78,Spectrogram 1,1,4933.037118563,4933.037118563,1526.7,1526.7,5756.211123022958.wav,5756.211123022958.wav,36,,20211123,02:29:58,733.0371185630001,713.7859537249997,732.2871185630001,18.501164838000477,5756.211123022958,1,840.0161666666667,0
78,Spectrogram 1,1,4933.037118563,4933.037118563,1526.7,1526.7,5756.211123022958.wav,5756.211123022958.wav,36,Downsweeps,20211123,02:29:58,733.0371185630001,732.2871185630001,733.7871185630001,1.5,5756.211123022958,1,840.0161666666667,2
1,Spectrogram 1,1,1690.743612489,1690.743612489,1832.1,1832.1,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,10.743612489000043,9.993612489000043,11.493612489000043,1.5,5756.211124052958,1,840.0085,2
2,Spectrogram 1,1,1702.124120295,1702.124120295,1730.3,1730.3,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,22.12412029500001,11.493612489000043,21.37412029500001,9.880507805999969,5756.211124052958,1,840.0085,0
2,Spectrogram 1,1,1702.124120295,1702.124120295,1730.3,1730.3,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,22.12412029500001,21.37412029500001,22.87412029500001,1.5,5756.211124052958,1,840.0085,2
3,Spectrogram 1,1,1711.232016193,1711.232016193,2951.7,2951.7,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,31.232016192999936,22.87412029500001,30.482016192999936,7.607895897999924,5756.211124052958,1,840.0085,0
3,Spectrogram 1,1,1711.232016193,1711.232016193,2951.7,2951.7,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,31.232016192999936,30.482016192999936,31.982016192999936,1.5,5756.211124052958,1,840.0085,2
4,Spectrogram 1,1,1719.654288025,1719.654288025,4529.3,4529.3,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,39.654288024999914,31.982016192999936,38.904288024999914,6.9222718319999785,5756.211124052958,1,840.0085,0
4,Spectrogram 1,1,1719.654288025,1719.654288025,4529.3,4529.3,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,39.654288024999914,38.904288024999914,40.404288024999914,1.5,5756.211124052958,1,840.0085,2
5,Spectrogram 1,1,1733.67980682,1733.67980682,4427.5,4427.5,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,53.67980682000007,40.404288024999914,52.92980682000007,12.525518795000153,5756.211124052958,1,840.0085,0
5,Spectrogram 1,1,1733.67980682,1733.67980682,4427.5,4427.5,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,53.67980682000007,52.92980682000007,54.42980682000007,1.5,5756.211124052958,1,840.0085,2
6,Spectrogram 1,1,1802.707651819,1802.707651819,1984.7,1984.7,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,122.70765181899992,54.42980682000007,121.95765181899992,67.52784499899985,5756.211124052958,1,840.0085,0
6,Spectrogram 1,1,1802.707651819,1802.707651819,1984.7,1984.7,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,122.70765181899992,121.95765181899992,123.45765181899992,1.5,5756.211124052958,1,840.0085,2
7,Spectrogram 1,1,1811.025515323,1811.025515323,2544.5,2544.5,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,131.02551532300004,123.45765181899992,130.27551532300004,6.817863504000115,5756.211124052958,1,840.0085,0
7,Spectrogram 1,1,1811.025515323,1811.025515323,2544.5,2544.5,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,131.02551532300004,130.27551532300004,131.77551532300004,1.5,5756.211124052958,1,840.0085,2
8,Spectrogram 1,1,1819.308576051,1819.308576051,2290.1,2290.1,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,139.30857605100005,131.77551532300004,138.55857605100005,6.7830607280000095,5756.211124052958,1,840.0085,0
8,Spectrogram 1,1,1819.308576051,1819.308576051,2290.1,2290.1,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,139.30857605100005,138.55857605100005,140.05857605100005,1.5,5756.211124052958,1,840.0085,2
9,Spectrogram 1,1,1830.435032966,1830.435032966,1883.0,1883.0,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,150.4350329660001,140.05857605100005,149.6850329660001,9.626456915000063,5756.211124052958,1,840.0085,0
9,Spectrogram 1,1,1830.435032966,1830.435032966,1883.0,1883.0,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,150.4350329660001,149.6850329660001,151.1850329660001,1.5,5756.211124052958,1,840.0085,2
10,Spectrogram 1,1,1839.762176979,1839.762176979,2697.2,2697.2,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,159.76217697900006,151.1850329660001,159.01217697900006,7.827144012999952,5756.211124052958,1,840.0085,0
10,Spectrogram 1,1,1839.762176979,1839.762176979,2697.2,2697.2,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,159.76217697900006,159.01217697900006,160.51217697900006,1.5,5756.211124052958,1,840.0085,2
11,Spectrogram 1,1,2062.58699826,2062.58699826,2646.3,2646.3,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,382.5869982600002,160.51217697900006,381.8369982600002,221.32482128100014,5756.211124052958,1,840.0085,0
11,Spectrogram 1,1,2062.58699826,2062.58699826,2646.3,2646.3,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,382.5869982600002,381.8369982600002,383.3369982600002,1.5,5756.211124052958,1,840.0085,2
12,Spectrogram 1,1,2072.321344129,2072.321344129,2137.4,2137.4,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,392.32134412899995,383.3369982600002,391.57134412899995,8.234345868999753,5756.211124052958,1,840.0085,0
12,Spectrogram 1,1,2072.321344129,2072.321344129,2137.4,2137.4,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,392.32134412899995,391.57134412899995,393.07134412899995,1.5,5756.211124052958,1,840.0085,2
13,Spectrogram 1,1,2081.787699246,2081.787699246,2442.7,2442.7,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,401.7876992460001,393.07134412899995,401.0376992460001,7.966355117000148,5756.211124052958,1,840.0085,0
13,Spectrogram 1,1,2081.787699246,2081.787699246,2442.7,2442.7,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,401.7876992460001,401.0376992460001,402.5376992460001,1.5,5756.211124052958,1,840.0085,2
14,Spectrogram 1,1,2091.776096006,2091.776096006,2239.2,2239.2,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,411.776096006,402.5376992460001,411.026096006,8.488396759999887,5756.211124052958,1,840.0085,0
14,Spectrogram 1,1,2091.776096006,2091.776096006,2239.2,2239.2,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,411.776096006,411.026096006,412.526096006,1.5,5756.211124052958,1,840.0085,2
15,Spectrogram 1,1,2260.493031806,2260.493031806,2239.2,2239.2,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,580.4930318060001,412.526096006,579.7430318060001,167.2169358000001,5756.211124052958,1,840.0085,0
15,Spectrogram 1,1,2260.493031806,2260.493031806,2239.2,2239.2,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,580.4930318060001,579.7430318060001,581.2430318060001,1.5,5756.211124052958,1,840.0085,2
16,Spectrogram 1,1,2271.212286865,2271.212286865,1832.1,1832.1,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,591.2122868649999,581.2430318060001,590.4622868649999,9.219255058999806,5756.211124052958,1,840.0085,0
16,Spectrogram 1,1,2271.212286865,2271.212286865,1832.1,1832.1,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,591.2122868649999,590.4622868649999,591.9622868649999,1.5,5756.211124052958,1,840.0085,2
17,Spectrogram 1,1,2280.424591091,2280.424591091,1933.8,1933.8,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,600.4245910909999,591.9622868649999,599.6745910909999,7.712304226000015,5756.211124052958,1,840.0085,0
17,Spectrogram 1,1,2280.424591091,2280.424591091,1933.8,1933.8,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,600.4245910909999,599.6745910909999,601.1745910909999,1.5,5756.211124052958,1,840.0085,2
18,Spectrogram 1,1,2290.830621165,2290.830621165,1679.4,1679.4,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,610.8306211650001,601.1745910909999,610.0806211650001,8.906030074000228,5756.211124052958,1,840.0085,0
18,Spectrogram 1,1,2290.830621165,2290.830621165,1679.4,1679.4,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,610.8306211650001,610.0806211650001,611.5806211650001,1.5,5756.211124052958,1,840.0085,2
19,Spectrogram 1,1,2310.424584147,2310.424584147,1883.0,1883.0,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,630.4245841470001,611.5806211650001,629.6745841470001,18.093962981999994,5756.211124052958,1,840.0085,0
19,Spectrogram 1,1,2310.424584147,2310.424584147,1883.0,1883.0,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,630.4245841470001,629.6745841470001,631.1745841470001,1.5,5756.211124052958,1,840.0085,2
20,Spectrogram 1,1,2319.880507806,2319.880507806,1883.0,1883.0,5756.211124052958.wav,5756.211124052958.wav,38,,20211124,05:29:58,639.880507806,631.1745841470001,639.130507806,7.955923658999836,5756.211124052958,1,840.0085,0
20,Spectrogram 1,1,2319.880507806,2319.880507806,1883.0,1883.0,5756.211124052958.wav,5756.211124052958.wav,38,Downsweeps,20211124,05:29:58,639.880507806,639.130507806,640.630507806,1.5,5756.211124052958,1,840.0085,2
21,Spectrogram 1,1,9892.197213417,9892.197213417,3511.5,3511.5,5756.211124142958.wav,5756.211124142958.wav,38,Downsweeps,20211124,14:29:58,652.1972134169991,651.4472134169991,652.9472134169991,1.5,5756.211124142958,1,840.02,2
22,Spectrogram 1,1,9902.533637938,9902.533637938,3206.1,3206.1,5756.211124142958.wav,5756.211124142958.wav,38,,20211124,14:29:58,662.5336379380005,652.9472134169991,661.7836379380005,8.83642452100139,5756.211124142958,1,840.02,0
22,Spectrogram 1,1,9902.533637938,9902.533637938,3206.1,3206.1,5756.211124142958.wav,5756.211124142958.wav,38,Downsweeps,20211124,14:29:58,662.5336379380005,661.7836379380005,663.2836379380005,1.5,5756.211124142958,1,840.02,2
23,Spectrogram 1,1,9911.512754189,9911.512754189,3167.9,3167.9,5756.211124142958.wav,5756.211124142958.wav,38,,20211124,14:29:58,671.5127541889997,663.2836379380005,670.7627541889997,7.479116250999141,5756.211124142958,1,840.02,0
23,Spectrogram 1,1,9911.512754189,9911.512754189,3167.9,3167.9,5756.211124142958.wav,5756.211124142958.wav,38,Downsweeps,20211124,14:29:58,671.5127541889997,670.7627541889997,672.2627541889997,1.5,5756.211124142958,1,840.02,2
24,Spectrogram 1,1,9937.708813185,9937.708813185,3740.5,3740.5,5756.211124142958.wav,5756.211124142958.wav,38,,20211124,14:29:58,697.7088131849996,672.2627541889997,696.9588131849996,24.69605899599992,5756.211124142958,1,840.02,0
24,Spectrogram 1,1,9937.708813185,9937.708813185,3740.5,3740.5,5756.211124142958.wav,5756.211124142958.wav,38,Downsweeps,20211124,14:29:58,697.7088131849996,696.9588131849996,698.4588131849996,1.5,5756.211124142958,1,840.02,2
25,Spectrogram 1,1,9982.350343549,9982.350343549,2938.9,2938.9,5756.211124142958.wav,5756.211124142958.wav,38,,20211124,14:29:58,742.3503435490002,698.4588131849996,741.6003435490002,43.14153036400057,5756.211124142958,1,840.02,0
25,Spectrogram 1,1,9982.350343549,9982.350343549,2938.9,2938.9,5756.211124142958.wav,5756.211124142958.wav,38,Downsweeps,20211124,14:29:58,742.3503435490002,741.6003435490002,743.1003435490002,1.5,5756.211124142958,1,840.02,2
26,Spectrogram 1,1,9998.986070556,9998.986070556,3358.8,3358.8,5756.211124142958.wav,5756.211124142958.wav,38,,20211124,14:29:58,758.9860705560004,743.1003435490002,758.2360705560004,15.135727007000241,5756.211124142958,1,840.02,0
26,Spectrogram 1,1,9998.986070556,9998.986070556,3358.8,3358.8,5756.211124142958.wav,5756.211124142958.wav,38,Downsweeps,20211124,14:29:58,758.9860705560004,758.2360705560004,759.7360705560004,1.5,5756.211124142958,1,840.02,2
