label,Selection,Delta Time (s),begin_time,View,StartMicInWater,EndMicInWater,Low Freq (Hz),High Freq (Hz),filepath,call_length,end_time,Delta Freq (Hz),channel,filename,split_type
0,8,0.2086,34.418738289000004,Spectrogram 1,13.213608705,36.835416892,4125.0,6975.0,annotations,2.208089697999995,36.626827987,2850.0,1,211127_0066,test
0,2,0.1715,33.717745014,Spectrogram 1,33.585392096,275.207694128,3539.568,4057.554,annotations,32.647684481,66.365429495,517.986,1,211208_0069,test
0,3,0.1689,66.536966259,Spectrogram 1,33.585392096,275.207694128,3230.769,4143.885,annotations,23.57054481300001,90.107511072,913.116,1,211208_0069,test
0,4,0.2656,90.276407119,Spectrogram 1,33.585392096,275.207694128,3230.769,3798.561,annotations,26.789883904,117.066291023,567.7919999999998,1,211208_0069,test
0,5,0.1899,117.33191371,Spectrogram 1,33.585392096,275.207694128,3453.237,4489.209,annotations,56.75817709099997,174.09009080099997,1035.972,1,211208_0069,test
0,6,0.1688,174.27997028099998,Spectrogram 1,33.585392096,275.207694128,3230.769,4057.554,annotations,21.66979768600004,195.949767967,826.785,1,211208_0069,test
0,7,0.1544,196.118521711,Spectrogram 1,33.585392096,275.207694128,4575.54,5956.835,annotations,78.93476067900002,275.05328239,1381.295,1,211208_0069,test
0,2,0.2617,36.382783771,Spectrogram 1,36.157165703,55.106172186,7230.769,7986.555,annotations,7.471964841000003,43.854748612,755.7860000000002,1,211208_0070,test
0,3,0.1652,44.116426531,Spectrogram 1,36.157165703,55.106172186,5001.681,6292.437,annotations,9.962377669,54.0788042,1290.756,1,211208_0070,test
0,4,0.2445,54.243988857,Spectrogram 1,36.157165703,55.106172186,7230.769,8000.0,annotations,0.6176782590000087,54.86166711600001,769.2310000000001,1,211208_0070,test
0,2,0.2493,43.644584713,Spectrogram 1,43.392289247,321.339491755,2230.769,3798.561,annotations,12.267238195000004,55.91182290800001,1567.792,1,211208_0072,test
0,3,0.2862,56.16115779800001,Spectrogram 1,43.392289247,321.339491755,2503.597,4143.885,annotations,6.673755917999997,62.834913716,1640.2879999999998,1,211208_0072,test
0,4,0.2426,63.121110308,Spectrogram 1,43.392289247,321.339491755,2848.921,3884.892,annotations,7.484749050999994,70.605859359,1035.971,1,211208_0072,test
0,5,0.1943,70.848414023,Spectrogram 1,43.392289247,321.339491755,2244.604,3884.892,annotations,13.25277778899999,84.101191812,1640.2879999999998,1,211208_0072,test
0,6,0.3215,84.295522831,Spectrogram 1,43.392289247,321.339491755,2244.604,4057.554,annotations,8.272481503999998,92.568004335,1812.95,1,211208_0072,test
0,7,0.3251,92.889533839,Spectrogram 1,43.392289247,321.339491755,2762.59,4316.547000000001,annotations,7.31491088300001,100.204444722,1553.957,1,211208_0072,test
0,8,0.3676,100.529507518,Spectrogram 1,43.392289247,321.339491755,3076.923,4230.215999999999,annotations,3.4247731540000217,103.954280672,1153.293,1,211208_0072,test
0,9,0.3427,104.321927667,Spectrogram 1,43.392289247,321.339491755,3230.769,4143.885,annotations,5.868397892999994,110.19032556,913.116,1,211208_0072,test
0,10,0.1343,110.533054812,Spectrogram 1,43.392289247,321.339491755,3712.23,5093.525,annotations,7.568314063000002,118.101368875,1381.295,1,211208_0072,test
0,11,0.2579,118.235633942,Spectrogram 1,43.392289247,321.339491755,2676.259,3884.892,annotations,7.648671179999994,125.884305122,1208.633,1,211208_0072,test
0,12,0.2509,126.142235383,Spectrogram 1,43.392289247,321.339491755,2676.259,4143.885,annotations,7.0528688859999855,133.19510426899998,1467.626,1,211208_0072,test
0,13,0.2279,133.445967948,Spectrogram 1,43.392289247,321.339491755,2330.935,3884.892,annotations,17.036782154999994,150.482750103,1553.957,1,211208_0072,test
0,14,0.2477,150.710691239,Spectrogram 1,43.392289247,321.339491755,2417.266,4057.554,annotations,63.68895736000002,214.399648599,1640.2879999999998,1,211208_0072,test
0,15,0.265,214.647311521,Spectrogram 1,43.392289247,321.339491755,2244.604,3798.561,annotations,19.261580827000014,233.908892348,1553.957,1,211208_0072,test
0,16,0.2478,234.173935368,Spectrogram 1,43.392289247,321.339491755,3021.583,4402.878,annotations,56.55955074399998,290.733486112,1381.295,1,211208_0072,test
0,17,0.2721,290.981292212,Spectrogram 1,43.392289247,321.339491755,3538.462,4153.846,annotations,2.7737271629999896,293.755019375,615.384,1,211208_0072,test
0,18,0.1691,294.027078151,Spectrogram 1,43.392289247,321.339491755,2935.252,4143.885,annotations,6.7637829619999925,300.790861113,1208.633,1,211208_0072,test
0,19,0.0671,300.95997873,Spectrogram 1,43.392289247,321.339491755,2589.928,3884.892,annotations,0.0603061329999832,301.020284863,1294.964,1,211208_0072,test
0,20,0.2206,301.087417397,Spectrogram 1,43.392289247,321.339491755,2935.252,4153.846,annotations,4.9534428039999625,306.040860201,1218.594,1,211208_0072,test
0,21,0.3237,306.261448398,Spectrogram 1,43.392289247,321.339491755,2417.266,3971.223,annotations,8.101494311000067,314.36294270900004,1553.957,1,211208_0072,test
0,22,0.2261,314.68666607,Spectrogram 1,43.392289247,321.339491755,2503.597,3971.223,annotations,6.426695044999974,321.113361115,1467.626,1,211208_0072,test
0,2,0.3431,16.7154737,Spectrogram 1,16.515703232,609.9851867369999,2923.077,4316.547000000001,annotations,0.3664059040000005,17.081879604,1393.47,1,211208_0074,test
0,3,0.3136,17.425023334000002,Spectrogram 1,16.515703232,609.9851867369999,3076.923,4143.885,annotations,3.862737893,21.287761227,1066.962,1,211208_0074,test
0,4,0.2059,21.601320326,Spectrogram 1,16.515703232,609.9851867369999,4316.547000000001,5525.18,annotations,2.5529475270000006,24.154267853,1208.633,1,211208_0074,test
0,5,0.2949,24.36015017,Spectrogram 1,16.515703232,609.9851867369999,3021.583,4316.547000000001,annotations,2.529411325999998,26.889561496,1294.964,1,211208_0074,test
0,6,0.2868,27.18445364,Spectrogram 1,16.515703232,609.9851867369999,3230.769,4000.0,annotations,4.298835054000001,31.483288694,769.2310000000001,1,211208_0074,test
0,7,0.375,31.77005335,Spectrogram 1,16.515703232,609.9851867369999,3230.769,3692.308,annotations,3.9769780679999975,35.747031418,461.539,1,211208_0074,test
0,8,0.3015,36.122031353,Spectrogram 1,16.515703232,609.9851867369999,3230.769,3846.154000000002,annotations,10.553860946999997,46.6758923,615.385,1,211208_0074,test
0,9,0.2574,46.977362836000005,Spectrogram 1,16.515703232,609.9851867369999,3230.769,3692.308,annotations,23.72617721599999,70.703540052,461.539,1,211208_0074,test
0,10,0.2206,70.96089294800001,Spectrogram 1,16.515703232,609.9851867369999,4923.077,5538.462,annotations,0.6838234109999917,71.644716359,615.385,1,211208_0074,test
0,11,0.3382,71.865304556,Spectrogram 1,16.515703232,609.9851867369999,3384.615,4000.0,annotations,4.8278871950000015,76.693191751,615.385,1,211208_0074,test
0,12,0.2721,77.031426987,Spectrogram 1,16.515703232,609.9851867369999,3076.923,3692.308,annotations,6.6950557379999935,83.726482725,615.385,1,211208_0074,test
0,13,0.1765,83.998541501,Spectrogram 1,16.515703232,609.9851867369999,4923.077,5538.462,annotations,1.441176220999992,85.439717722,615.385,1,211208_0074,test
0,14,0.3676,85.616188279,Spectrogram 1,16.515703232,609.9851867369999,3076.923,3884.892,annotations,2.9274196020000005,88.543607881,807.9689999999998,1,211208_0074,test
0,15,0.2353,88.911254876,Spectrogram 1,16.515703232,609.9851867369999,3076.923,4000.0,annotations,6.782810815000005,95.694065691,923.077,1,211208_0074,test
0,16,0.2279,95.929359767,Spectrogram 1,16.515703232,609.9851867369999,3230.769,3846.154000000002,annotations,9.642624231999989,105.571983999,615.385,1,211208_0074,test
0,17,0.2574,105.799925136,Spectrogram 1,16.515703232,609.9851867369999,3076.923,3692.308,annotations,8.435664559000003,114.235589695,615.385,1,211208_0074,test
0,18,0.2279,114.492942592,Spectrogram 1,16.515703232,609.9851867369999,3884.892,5611.511,annotations,0.5588234319999971,115.051766024,1726.619,1,211208_0074,test
0,19,0.2721,115.279707161,Spectrogram 1,16.515703232,609.9851867369999,2923.077,3971.223,annotations,6.367889009999999,121.647596171,1048.146,1,211208_0074,test
0,20,0.1544,121.919654947,Spectrogram 1,16.515703232,609.9851867369999,6769.231,7510.791,annotations,12.05552171799998,133.975176665,741.56,1,211208_0074,test
0,21,0.2176,134.129588403,Spectrogram 1,16.515703232,609.9851867369999,3884.892,5538.462,annotations,5.076533122000001,139.206121525,1653.57,1,211208_0074,test
0,22,0.298,139.423705131,Spectrogram 1,16.515703232,609.9851867369999,2923.077,3971.223,annotations,0.6736576920000061,140.097362823,1048.146,1,211208_0074,test
0,23,0.2059,140.39536668600002,Spectrogram 1,16.515703232,609.9851867369999,4057.554,5692.308000000001,annotations,2.262606171999977,142.657972858,1634.754,1,211208_0074,test
0,24,0.1985,142.863855175,Spectrogram 1,16.515703232,609.9851867369999,4461.538,5076.923,annotations,4.399026550000002,147.262881725,615.385,1,211208_0074,test
0,25,0.2818,147.461411103,Spectrogram 1,16.515703232,609.9851867369999,3076.923,3884.892,annotations,0.6171286040000155,148.078539707,807.9689999999998,1,211208_0074,test
0,26,0.2279,148.360330936,Spectrogram 1,16.515703232,609.9851867369999,3539.568,5525.18,annotations,28.860094584999985,177.22042552099998,1985.612,1,211208_0074,test
0,27,0.2299,177.448366658,Spectrogram 1,16.515703232,609.9851867369999,3076.923,4057.554,annotations,12.486879356000031,189.93524601400003,980.631,1,211208_0074,test
0,28,0.2251,190.165100121,Spectrogram 1,16.515703232,609.9851867369999,4307.692,5525.18,annotations,0.9444005690000096,191.10950069,1217.488,1,211208_0074,test
0,29,0.3088,191.334588745,Spectrogram 1,16.515703232,609.9851867369999,3076.923,3798.561,annotations,3.9779404859999934,195.312529231,721.638,1,211208_0074,test
0,30,0.2431,195.621352707,Spectrogram 1,16.515703232,609.9851867369999,2158.273,3884.892,annotations,9.358545353000013,204.97989806,1726.619,1,211208_0074,test
0,31,0.1691,205.22303502,Spectrogram 1,16.515703232,609.9851867369999,4769.231,5870.504,annotations,0.6686275879999926,205.891662608,1101.273,1,211208_0074,test
0,32,0.2574,206.060780225,Spectrogram 1,16.515703232,609.9851867369999,2923.077,4057.554,annotations,3.542769964000001,209.603550189,1134.477,1,211208_0074,test
0,33,0.2574,209.860903085,Spectrogram 1,16.515703232,609.9851867369999,3230.769,4153.846,annotations,5.03676383200002,214.897666917,923.077,1,211208_0074,test
0,34,0.1397,215.155019813,Spectrogram 1,16.515703232,609.9851867369999,4307.692,4923.077,annotations,2.8523945529999817,218.007414366,615.385,1,211208_0074,test
0,35,0.287,218.147120224,Spectrogram 1,16.515703232,609.9851867369999,3230.769,4057.554,annotations,0.5147057929999903,218.661826017,826.785,1,211208_0074,test
0,36,0.3148,218.948853666,Spectrogram 1,16.515703232,609.9851867369999,3230.769,4143.885,annotations,4.592478389999997,223.541332056,913.116,1,211208_0074,test
0,37,0.1544,223.856132246,Spectrogram 1,16.515703232,609.9851867369999,4307.692,4923.077,annotations,0.623118925,224.479251171,615.385,1,211208_0074,test
0,38,0.2721,224.633662909,Spectrogram 1,16.515703232,609.9851867369999,3076.923,3971.223,annotations,5.130135591999989,229.763798501,894.3,1,211208_0074,test
0,39,0.1765,230.035857277,Spectrogram 1,16.515703232,609.9851867369999,4307.692,4923.077,annotations,4.029411065999966,234.065268343,615.385,1,211208_0074,test
0,40,0.2794,234.2417389,Spectrogram 1,16.515703232,609.9851867369999,6923.076999999998,8000.0,annotations,0.7279410499999983,234.96967995,1076.923,1,211208_0074,test
0,41,0.0956,235.249091666,Spectrogram 1,16.515703232,609.9851867369999,4461.538,5076.923,annotations,4.482116474999998,239.731208141,615.385,1,211208_0074,test
0,42,0.2868,239.826796359,Spectrogram 1,16.515703232,609.9851867369999,3076.923,4057.554,annotations,0.7426469300000065,240.569443289,980.631,1,211208_0074,test
0,43,0.2279,240.856207945,Spectrogram 1,16.515703232,609.9851867369999,3230.769,4153.846,annotations,28.504695227000013,269.360903172,923.077,1,211208_0074,test
0,44,0.2574,269.588844309,Spectrogram 1,16.515703232,609.9851867369999,3538.462,4307.692,annotations,3.389705293999953,272.978549603,769.23,1,211208_0074,test
0,45,0.3052,273.235902499,Spectrogram 1,16.515703232,609.9851867369999,3230.769,4230.215999999999,annotations,2.9191171409999583,276.15501964,999.447,1,211208_0074,test
0,46,0.1699,276.460190046,Spectrogram 1,16.515703232,609.9851867369999,3884.892,5538.462,annotations,1.2142293040000145,277.67441935,1653.57,1,211208_0074,test
0,47,0.25,277.844334571,Spectrogram 1,16.515703232,609.9851867369999,3230.769,4000.0,annotations,1.2132350840000186,279.057569655,769.2310000000001,1,211208_0074,test
0,48,0.2652,279.307569612,Spectrogram 1,16.515703232,609.9851867369999,2417.266,3884.892,annotations,4.69852859599996,284.006098208,1467.626,1,211208_0074,test
0,49,0.1618,284.27129398700004,Spectrogram 1,16.515703232,609.9851867369999,3453.237,5076.923,annotations,0.7271455829999809,284.99843957,1623.686,1,211208_0074,test
0,50,0.2231,285.160204248,Spectrogram 1,16.515703232,609.9851867369999,3798.561,5538.462,annotations,4.094994564999978,289.255198813,1739.901,1,211208_0074,test
0,51,0.2885,289.478348459,Spectrogram 1,16.515703232,609.9851867369999,2762.59,4402.878,annotations,1.522058558999959,291.000407018,1640.2879999999998,1,211208_0074,test
0,52,0.3298,291.288907976,Spectrogram 1,16.515703232,609.9851867369999,3107.914,4230.215999999999,annotations,6.66710000100005,297.956007977,1122.302,1,211208_0074,test
0,53,0.2132,298.285798652,Spectrogram 1,16.515703232,609.9851867369999,3230.769,3692.308,annotations,13.137467334000007,311.423265986,461.539,1,211208_0074,test
0,54,0.1765,311.636501243,Spectrogram 1,16.515703232,609.9851867369999,4769.231,5384.615,annotations,0.8382351490000133,312.474736392,615.384,1,211208_0074,test
0,55,0.2353,312.65120695,Spectrogram 1,16.515703232,609.9851867369999,3076.923,3846.154000000002,annotations,2.7970594920000167,315.44826644200003,769.2310000000001,1,211208_0074,test
0,56,0.2441,315.683560519,Spectrogram 1,16.515703232,609.9851867369999,4307.692,5179.856,annotations,1.1323527439999452,316.815913263,872.164,1,211208_0074,test
0,57,0.3088,317.059965175,Spectrogram 1,16.515703232,609.9851867369999,2923.077,3692.308,annotations,1.0353596310000055,318.095324806,769.2310000000001,1,211208_0074,test
0,58,0.1838,318.404148282,Spectrogram 1,16.515703232,609.9851867369999,4153.846,4923.077,annotations,2.0955878710000206,320.499736153,769.2310000000001,1,211208_0074,test
0,59,0.1618,320.683559651,Spectrogram 1,16.515703232,609.9851867369999,4307.692,4923.077,annotations,5.7074045859999964,326.390964237,615.385,1,211208_0074,test
0,60,0.2059,326.552728914,Spectrogram 1,16.515703232,609.9851867369999,3076.923,3692.308,annotations,0.8088233889999971,327.361552303,615.385,1,211208_0074,test
0,61,0.1397,327.567434621,Spectrogram 1,16.515703232,609.9851867369999,4153.846,4769.231,annotations,7.19775539300008,334.76519001400004,615.385,1,211208_0074,test
0,62,0.3162,334.904895872,Spectrogram 1,16.515703232,609.9851867369999,6461.538000000001,7538.461999999998,annotations,0.5808822530000269,335.485778125,1076.924,1,211208_0074,test
0,63,0.2574,335.80195454,Spectrogram 1,16.515703232,609.9851867369999,6923.076999999998,7538.461999999998,annotations,4.956592924999995,340.758547465,615.385,1,211208_0074,test
0,64,0.1324,341.015900361,Spectrogram 1,16.515703232,609.9851867369999,4461.538,5384.615,annotations,1.5134485620000078,342.529348923,923.077,1,211208_0074,test
0,65,0.2132,342.661701841,Spectrogram 1,16.515703232,609.9851867369999,3076.923,4153.846,annotations,2.426470167000048,345.088172008,1076.923,1,211208_0074,test
0,66,0.2647,345.301407265,Spectrogram 1,16.515703232,609.9851867369999,3230.769,4000.0,annotations,8.654218844000013,353.9556261090001,769.2310000000001,1,211208_0074,test
0,67,0.125,354.220331945,Spectrogram 1,16.515703232,609.9851867369999,4153.846,4769.231,annotations,0.463235214000008,354.683567159,615.385,1,211208_0074,test
0,68,0.2059,354.80856713699995,Spectrogram 1,16.515703232,609.9851867369999,3230.769,4000.0,annotations,28.51377649200004,383.322343629,769.2310000000001,1,211208_0074,test
0,69,0.1912,383.528225946,Spectrogram 1,16.515703232,609.9851867369999,2769.231,3692.308,annotations,10.489834029999995,394.018059976,923.077,1,211208_0074,test
0,70,0.3112,394.209236414,Spectrogram 1,16.515703232,609.9851867369999,3384.615,4153.846,annotations,12.076264289999983,406.285500704,769.2310000000001,1,211208_0074,test
0,71,0.1912,406.596703692,Spectrogram 1,16.515703232,609.9851867369999,4615.385,5384.615,annotations,0.4945119760000694,407.091215668,769.23,1,211208_0074,test
0,72,0.2647,407.282392106,Spectrogram 1,16.515703232,609.9851867369999,3538.462,4153.846,annotations,4.662417772000083,411.94480987800006,615.384,1,211208_0074,test
0,73,0.1899,412.209515715,Spectrogram 1,16.515703232,609.9851867369999,3884.892,5870.504,annotations,0.8370317929999942,413.046547508,1985.612,1,211208_0074,test
0,74,0.3162,413.236426988,Spectrogram 1,16.515703232,609.9851867369999,3230.769,4153.846,annotations,1.0392648389999408,414.275691827,923.077,1,211208_0074,test
0,75,0.1765,414.591868242,Spectrogram 1,16.515703232,609.9851867369999,4769.231,5076.923,annotations,2.159545861000084,416.75141410300006,307.692,1,211208_0074,test
0,76,0.2867,416.927884661,Spectrogram 1,16.515703232,609.9851867369999,3230.769,4000.0,annotations,1.0441174649999994,417.972002126,769.2310000000001,1,211208_0074,test
0,77,0.1985,418.25874865,Spectrogram 1,16.515703232,609.9851867369999,4923.077,5538.462,annotations,3.2058999290000543,421.464648579,615.385,1,211208_0074,test
0,78,0.3309,421.663177956,Spectrogram 1,16.515703232,609.9851867369999,3230.769,4153.846,annotations,10.63676141700006,432.299939373,923.077,1,211208_0074,test
0,79,0.2065,432.630821668,Spectrogram 1,16.515703232,609.9851867369999,4057.554,5697.842,annotations,0.6390482259999999,433.269869894,1640.2879999999998,1,211208_0074,test
0,80,0.25,433.476409757,Spectrogram 1,16.515703232,609.9851867369999,3384.615,4153.846,annotations,4.9526460660001135,438.42905582300006,769.2310000000001,1,211208_0074,test
0,81,0.2049,438.67905578,Spectrogram 1,16.515703232,609.9851867369999,4615.385,5538.462,annotations,0.6445115969999621,439.323567377,923.077,1,211208_0074,test
0,82,0.3015,439.528437341,Spectrogram 1,16.515703232,609.9851867369999,3538.462,4615.385,annotations,4.706205577000048,444.234642918,1076.923,1,211208_0074,test
0,83,0.2132,444.536113454,Spectrogram 1,16.515703232,609.9851867369999,4461.538,5230.769,annotations,1.198529202999964,445.734642657,769.2310000000001,1,211208_0074,test
0,84,0.25,445.947877915,Spectrogram 1,16.515703232,609.9851867369999,3384.615,4307.692,annotations,13.26938797600002,459.217265891,923.077,1,211208_0074,test
0,85,0.373,459.467265848,Spectrogram 1,16.515703232,609.9851867369999,3076.923,4316.547000000001,annotations,7.716874282999981,467.184140131,1239.624,1,211208_0074,test
0,86,0.2132,467.55709196,Spectrogram 1,16.515703232,609.9851867369999,4923.077,5538.462,annotations,7.644910775000027,475.202002735,615.385,1,211208_0074,test
0,87,0.3115,475.415237992,Spectrogram 1,16.515703232,609.9851867369999,3076.923,4143.885,annotations,0.5929383490000077,476.008176341,1066.962,1,211208_0074,test
0,88,0.2132,476.319649599,Spectrogram 1,16.515703232,609.9851867369999,4769.231,5230.769,annotations,7.844504495000024,484.164154094,461.538,1,211208_0074,test
0,89,0.2279,484.377389351,Spectrogram 1,16.515703232,609.9851867369999,3076.923,4153.846,annotations,0.9852939460000129,485.362683297,1076.923,1,211208_0074,test
0,90,0.1838,485.590624434,Spectrogram 1,16.515703232,609.9851867369999,4461.538,5230.769,annotations,0.713235171000008,486.303859605,769.2310000000001,1,211208_0074,test
0,91,0.2426,486.487683102,Spectrogram 1,16.515703232,609.9851867369999,3384.615,4307.692,annotations,2.7073136200000363,489.194996722,923.077,1,211208_0074,test
0,92,0.1471,489.437643739,Spectrogram 1,16.515703232,609.9851867369999,4153.846,4923.077,annotations,4.342295504000049,493.77993924300006,769.2310000000001,1,211208_0074,test
0,93,0.1103,493.926998041,Spectrogram 1,16.515703232,609.9851867369999,4645.161,5419.355,annotations,8.837744684000029,502.764742725,774.194,1,211208_0074,test
0,94,0.25,502.875036823,Spectrogram 1,16.515703232,609.9851867369999,2941.935,4025.806,annotations,0.5441175529999782,503.419154376,1083.871,1,211208_0074,test
0,95,0.1176,503.6691543330001,Spectrogram 1,16.515703232,609.9851867369999,4645.161,5264.516,annotations,1.4338232799999562,505.102977613,619.355,1,211208_0074,test
0,96,0.2426,505.220624652,Spectrogram 1,16.515703232,609.9851867369999,3251.613,4025.806,annotations,7.582076396000048,512.802701048,774.193,1,211208_0074,test
0,97,0.3676,513.045348065,Spectrogram 1,16.515703232,609.9851867369999,2632.258,4025.806,annotations,5.639704903000053,518.685052968,1393.5479999999998,1,211208_0074,test
0,98,0.1471,519.052699963,Spectrogram 1,16.515703232,609.9851867369999,4645.161,5264.516,annotations,0.5057314580000138,519.558431421,619.355,1,211208_0074,test
0,99,0.4247,519.705490219,Spectrogram 1,16.515703232,609.9851867369999,2848.921,4057.554,annotations,8.253889092999998,527.959379312,1208.633,1,211208_0074,test
0,100,0.2426,528.384109727,Spectrogram 1,16.515703232,609.9851867369999,4645.161,5109.677,annotations,0.58111610200001,528.965225829,464.516,1,211208_0074,test
0,101,0.1765,529.207872846,Spectrogram 1,16.515703232,609.9851867369999,4490.323,5264.516,annotations,5.998078145000022,535.205950991,774.193,1,211208_0074,test
0,102,0.2071,535.382421549,Spectrogram 1,16.515703232,609.9851867369999,3971.223,4954.839,annotations,3.8247193769999512,539.207140926,983.616,1,211208_0074,test
0,103,0.3786,539.414264334,Spectrogram 1,16.515703232,609.9851867369999,2244.604,3884.892,annotations,1.0355234350000728,540.4497877690001,1640.2879999999998,1,211208_0074,test
0,104,0.1471,540.828366774,Spectrogram 1,16.515703232,609.9851867369999,2787.097,3716.129,annotations,8.12511740299999,548.953484177,929.032,1,211208_0074,test
0,105,0.2206,549.100542975,Spectrogram 1,16.515703232,609.9851867369999,4180.645,5264.516,annotations,0.9705880669998804,550.0711310419999,1083.871,1,211208_0074,test
0,106,0.3382,550.291719239,Spectrogram 1,16.515703232,609.9851867369999,3251.613,4645.161,annotations,2.220587850000016,552.512307089,1393.5479999999998,1,211208_0074,test
0,107,0.1618,552.850542324,Spectrogram 1,16.515703232,609.9851867369999,4645.161,5264.516,annotations,0.5155987650000498,553.366141089,619.355,1,211208_0074,test
0,108,0.1765,553.527905767,Spectrogram 1,16.515703232,609.9851867369999,4180.645,5109.677,annotations,11.055763878999985,564.583669646,929.032,1,211208_0074,test
0,109,0.1765,564.760140204,Spectrogram 1,16.515703232,609.9851867369999,3096.774000000001,3870.968,annotations,0.6470587109999997,565.407198915,774.194,1,211208_0074,test
0,110,0.1915,565.583669473,Spectrogram 1,16.515703232,609.9851867369999,4180.645,5264.516,annotations,1.0294115860000377,566.613081059,1083.871,1,211208_0074,test
0,111,0.1985,566.8046032369999,Spectrogram 1,16.515703232,609.9851867369999,3096.774000000001,3716.129,annotations,5.935044473000063,572.73964771,619.355,1,211208_0074,test
0,112,0.1765,572.938177088,Spectrogram 1,16.515703232,609.9851867369999,3716.129,4800.0,annotations,0.6113705350001055,573.5495476230001,1083.871,1,211208_0074,test
0,113,0.2206,573.726018181,Spectrogram 1,16.515703232,609.9851867369999,3406.452,4180.645,annotations,8.384580389000009,582.11059857,774.193,1,211208_0074,test
0,114,0.1912,582.331186767,Spectrogram 1,16.515703232,609.9851867369999,4490.323,5264.516,annotations,0.8134583490000296,583.144645116,774.193,1,211208_0074,test
0,115,0.3382,583.3358215540001,Spectrogram 1,16.515703232,609.9851867369999,3406.452,4180.645,annotations,9.25710336499992,592.592924919,774.193,1,211208_0074,test
0,116,0.1324,592.931160154,Spectrogram 1,16.515703232,609.9851867369999,4645.161,5264.516,annotations,0.5588234329999295,593.489983587,619.355,1,211208_0074,test
0,117,0.3196,593.622336505,Spectrogram 1,16.515703232,609.9851867369999,3096.774000000001,4057.554,annotations,3.683822889999988,597.306159395,960.78,1,211208_0074,test
0,118,0.1985,597.625751076,Spectrogram 1,16.515703232,609.9851867369999,4335.484,5264.516,annotations,0.6509963859999743,598.276747462,929.032,1,211208_0074,test
0,119,0.1765,598.475276839,Spectrogram 1,16.515703232,609.9851867369999,2941.935,3561.29,annotations,10.568733590999956,609.04401043,619.355,1,211208_0074,test
0,120,0.1397,609.2204809880001,Spectrogram 1,16.515703232,609.9851867369999,4180.645,4954.839,annotations,0.6249998909999022,609.845480879,774.194,1,211208_0074,test
0,2,0.2059,14.905351838,Spectrogram 1,14.77299892,608.3550089290001,3833.866,4753.9940000000015,annotations,9.515531778999998,24.420883617,920.128,1,211209_0077,test
0,62,0.0848,24.626765935,Spectrogram 1,14.77299892,608.3550089290001,2071.942,4834.532,annotations,0.0949231509999961,24.721689086,2762.59,1,211209_0077,test
0,3,0.1471,24.806488076,Spectrogram 1,14.77299892,608.3550089290001,3220.447,3833.866,annotations,7.331027711000002,32.137515787,613.419,1,211209_0077,test
0,4,0.28,32.284574585,Spectrogram 1,14.77299892,608.3550089290001,2935.252,4907.348,annotations,3.358800398,35.643374983,1972.096,1,211209_0077,test
0,5,0.1691,35.92341024,Spectrogram 1,14.77299892,608.3550089290001,3067.093,3833.866,annotations,2.99136025,38.91477049,766.773,1,211209_0077,test
0,6,0.3529,39.083888108,Spectrogram 1,14.77299892,608.3550089290001,3220.447,4140.575,annotations,1.345588000999996,40.429476109,920.128,1,211209_0077,test
0,7,0.2647,40.782417224,Spectrogram 1,14.77299892,608.3550089290001,3067.093,3833.866,annotations,6.225541091000004,47.007958315,766.773,1,211209_0077,test
0,8,0.3603,47.272664152,Spectrogram 1,14.77299892,608.3550089290001,2607.029,3833.866,annotations,7.9941905080000035,55.26685466,1226.837,1,211209_0077,test
0,9,0.3676,55.627148715,Spectrogram 1,14.77299892,608.3550089290001,2913.738,3833.866,annotations,13.199778385000007,68.82692709999999,920.128,1,211209_0077,test
0,10,0.1691,69.194574095,Spectrogram 1,14.77299892,608.3550089290001,4907.348,5674.121,annotations,3.032397691000014,72.22697178600001,766.773,1,211209_0077,test
0,11,0.0956,72.396089404,Spectrogram 1,14.77299892,608.3550089290001,3833.866,4447.2840000000015,annotations,5.178197072000003,77.574286476,613.418,1,211209_0077,test
0,12,0.1838,77.669874694,Spectrogram 1,14.77299892,608.3550089290001,8434.505,9354.633,annotations,11.788963384,89.458838078,920.128,1,211209_0077,test
0,13,0.1765,89.64266157600002,Spectrogram 1,14.77299892,608.3550089290001,4600.639,5674.121,annotations,6.379894266999982,96.022555843,1073.482,1,211209_0077,test
0,14,0.2574,96.199026401,Spectrogram 1,14.77299892,608.3550089290001,3373.802,4293.93,annotations,4.823167506000003,101.022193907,920.128,1,211209_0077,test
0,15,0.1985,101.279546803,Spectrogram 1,14.77299892,608.3550089290001,3833.866,4447.2840000000015,annotations,6.448758515000009,107.728305318,613.418,1,211209_0077,test
0,16,0.2973,107.926834696,Spectrogram 1,14.77299892,608.3550089290001,1122.302,2158.273,annotations,17.51757593500001,125.444410631,1035.971,1,211209_0077,test
0,17,0.1324,125.741682808,Spectrogram 1,14.77299892,608.3550089290001,7361.022,7821.085999999998,annotations,0.4748350140000213,126.216517822,460.064,1,211209_0077,test
0,18,0.1471,126.34887074,Spectrogram 1,14.77299892,608.3550089290001,4447.2840000000015,5060.703,annotations,18.291823214000004,144.640693954,613.419,1,211209_0077,test
0,19,0.4311,144.78775275200002,Spectrogram 1,14.77299892,608.3550089290001,2762.59,3833.866,annotations,25.538666431999985,170.326419184,1071.276,1,211209_0077,test
0,20,0.2647,170.75748071700002,Spectrogram 1,14.77299892,608.3550089290001,3833.866,4447.2840000000015,annotations,2.508003125999977,173.265483843,613.418,1,211209_0077,test
