,Selection,View,Channel,Start_DateTime_ISO8601,End_DateTime_ISO8601,Low.Freq..Hz.,High.Freq..Hz.,Species,Detection_Comments,filename,begin_time,end_time,call_length
3380,795,Spectrogram 1,1,2009-03-30T12:58:00-05:00,2009-03-30T12:58:03-05:00,118.457,300.275,RIWH,,NOPP6_EST_20090330_124500_CH10,780,783,3
3381,796,Spectrogram 1,1,2009-03-30T13:06:12-05:00,2009-03-30T13:06:14-05:00,82.645,269.972,RIWH,,NOPP6_EST_20090330_130000_CH10,372,374,2
3382,797,Spectrogram 1,1,2009-03-30T13:06:59-05:00,2009-03-30T13:07:01-05:00,68.871,198.347,RIWH,,NOPP6_EST_20090330_130000_CH10,419,421,2
3383,798,Spectrogram 1,1,2009-03-30T13:09:07-05:00,2009-03-30T13:09:09-05:00,101.928,217.631,RIWH,,NOPP6_EST_20090330_130000_CH10,547,549,2
3384,799,Spectrogram 1,1,2009-03-30T13:10:03-05:00,2009-03-30T13:10:05-05:00,40.881,226.415,RIWH,,NOPP6_EST_20090330_130000_CH10,603,605,2
3385,800,Spectrogram 1,1,2009-03-30T13:10:16-05:00,2009-03-30T13:10:18-05:00,107.438,437.107,RIWH,,NOPP6_EST_20090330_130000_CH10,616,618,2
3387,802,Spectrogram 1,1,2009-03-30T13:11:06-05:00,2009-03-30T13:11:09-05:00,107.438,341.598,RIWH,,NOPP6_EST_20090330_130000_CH10,666,669,3
3388,803,Spectrogram 1,1,2009-03-30T13:11:44-05:00,2009-03-30T13:11:47-05:00,112.948,289.256,RIWH,,NOPP6_EST_20090330_130000_CH10,704,707,3
3389,804,Spectrogram 1,1,2009-03-30T13:11:49-05:00,2009-03-30T13:11:52-05:00,88.154,195.592,RIWH,,NOPP6_EST_20090330_130000_CH10,709,712,3
3390,805,Spectrogram 1,1,2009-03-30T13:12:17-05:00,2009-03-30T13:12:19-05:00,121.212,247.934,RIWH,,NOPP6_EST_20090330_130000_CH10,737,739,2
3391,806,Spectrogram 1,1,2009-03-30T13:12:20-05:00,2009-03-30T13:12:22-05:00,115.702,322.314,RIWH,,NOPP6_EST_20090330_130000_CH10,740,742,2
3392,807,Spectrogram 1,1,2009-03-30T13:12:40-05:00,2009-03-30T13:12:43-05:00,121.212,264.463,RIWH,,NOPP6_EST_20090330_130000_CH10,760,763,3
3393,808,Spectrogram 1,1,2009-03-30T13:12:51-05:00,2009-03-30T13:12:54-05:00,52.342,192.837,RIWH,,NOPP6_EST_20090330_130000_CH10,771,774,3
3394,809,Spectrogram 1,1,2009-03-30T13:13:08-05:00,2009-03-30T13:13:11-05:00,104.683,269.972,RIWH,,NOPP6_EST_20090330_130000_CH10,788,791,3
3395,810,Spectrogram 1,1,2009-03-30T13:13:31-05:00,2009-03-30T13:13:33-05:00,104.683,242.424,RIWH,,NOPP6_EST_20090330_130000_CH10,811,813,2
3396,811,Spectrogram 1,1,2009-03-30T13:14:00-05:00,2009-03-30T13:14:03-05:00,82.645,261.708,RIWH,,NOPP6_EST_20090330_130000_CH10,840,843,3
3397,812,Spectrogram 1,1,2009-03-30T13:14:12-05:00,2009-03-30T13:14:15-05:00,118.457,198.347,RIWH,,NOPP6_EST_20090330_130000_CH10,852,855,3
3398,813,Spectrogram 1,1,2009-03-30T13:14:40-05:00,2009-03-30T13:14:42-05:00,71.625,239.669,RIWH,,NOPP6_EST_20090330_130000_CH10,880,882,2
3399,814,Spectrogram 1,1,2009-03-30T13:15:09-05:00,2009-03-30T13:15:11-05:00,121.212,181.818,RIWH,,NOPP6_EST_20090330_131500_CH10,9,11,2
3400,815,Spectrogram 1,1,2009-03-30T13:16:42-05:00,2009-03-30T13:16:43-05:00,74.38,148.76,RIWH,,NOPP6_EST_20090330_131500_CH10,102,103,1
3401,816,Spectrogram 1,1,2009-03-30T13:17:01-05:00,2009-03-30T13:17:03-05:00,74.38,134.986,RIWH,,NOPP6_EST_20090330_131500_CH10,121,123,2
3402,817,Spectrogram 1,1,2009-03-30T13:24:20-05:00,2009-03-30T13:24:23-05:00,52.342,289.256,RIWH,,NOPP6_EST_20090330_131500_CH10,560,563,3
3406,821,Spectrogram 1,1,2009-03-30T13:37:39-05:00,2009-03-30T13:37:41-05:00,88.154,187.328,RIWH,,NOPP6_EST_20090330_133000_CH10,459,461,2
3408,823,Spectrogram 1,1,2009-03-30T13:37:55-05:00,2009-03-30T13:37:57-05:00,55.096,170.799,RIWH,,NOPP6_EST_20090330_133000_CH10,475,477,2
3890,1348,Spectrogram 1,1,2009-03-30T13:37:58-05:00,2009-03-30T13:38:01-05:00,60.533,203.39,RIWH,,NOPP6_EST_20090330_133000_CH10,478,481,3
3409,824,Spectrogram 1,1,2009-03-30T13:41:02-05:00,2009-03-30T13:41:05-05:00,104.683,192.837,RIWH,,NOPP6_EST_20090330_133000_CH10,662,665,3
3410,825,Spectrogram 1,1,2009-03-30T13:41:22-05:00,2009-03-30T13:41:23-05:00,110.193,198.347,RIWH,,NOPP6_EST_20090330_133000_CH10,682,683,1
3411,826,Spectrogram 1,1,2009-03-30T13:41:25-05:00,2009-03-30T13:41:28-05:00,112.948,214.876,RIWH,,NOPP6_EST_20090330_133000_CH10,685,688,3
3412,827,Spectrogram 1,1,2009-03-30T13:41:38-05:00,2009-03-30T13:41:41-05:00,104.683,201.102,RIWH,,NOPP6_EST_20090330_133000_CH10,698,701,3
3413,828,Spectrogram 1,1,2009-03-30T13:41:43-05:00,2009-03-30T13:41:45-05:00,82.645,220.386,RIWH,,NOPP6_EST_20090330_133000_CH10,703,705,2
3414,829,Spectrogram 1,1,2009-03-30T13:42:01-05:00,2009-03-30T13:42:03-05:00,112.948,192.837,RIWH,,NOPP6_EST_20090330_133000_CH10,721,723,2
3416,831,Spectrogram 1,1,2009-03-30T13:42:19-05:00,2009-03-30T13:42:22-05:00,88.154,242.424,RIWH,,NOPP6_EST_20090330_133000_CH10,739,744,5
3418,833,Spectrogram 1,1,2009-03-30T13:42:26-05:00,2009-03-30T13:42:29-05:00,104.683,192.837,RIWH,,NOPP6_EST_20090330_133000_CH10,746,749,3
3419,834,Spectrogram 1,1,2009-03-30T13:42:34-05:00,2009-03-30T13:42:36-05:00,112.948,231.405,RIWH,,NOPP6_EST_20090330_133000_CH10,754,756,2
3420,835,Spectrogram 1,1,2009-03-30T13:42:40-05:00,2009-03-30T13:42:42-05:00,101.928,264.463,RIWH,,NOPP6_EST_20090330_133000_CH10,760,762,2
3421,836,Spectrogram 1,1,2009-03-30T13:42:49-05:00,2009-03-30T13:42:52-05:00,90.909,201.102,RIWH,,NOPP6_EST_20090330_133000_CH10,769,772,3
3422,837,Spectrogram 1,1,2009-03-30T13:43:17-05:00,2009-03-30T13:43:19-05:00,88.05,210.692,RIWH,,NOPP6_EST_20090330_133000_CH10,797,799,2
3423,838,Spectrogram 1,1,2009-03-30T13:43:59-05:00,2009-03-30T13:44:01-05:00,63.361,179.063,RIWH,,NOPP6_EST_20090330_133000_CH10,839,841,2
3424,839,Spectrogram 1,1,2009-03-30T13:45:18-05:00,2009-03-30T13:45:21-05:00,79.89,245.179,RIWH,,NOPP6_EST_20090330_134500_CH10,18,21,3
3425,840,Spectrogram 1,1,2009-03-30T13:46:24-05:00,2009-03-30T13:46:26-05:00,68.871,253.444,RIWH,,NOPP6_EST_20090330_134500_CH10,84,86,2
3426,841,Spectrogram 1,1,2009-03-30T13:47:37-05:00,2009-03-30T13:47:40-05:00,115.702,212.121,RIWH,,NOPP6_EST_20090330_134500_CH10,157,160,3
3427,842,Spectrogram 1,1,2009-03-30T13:47:58-05:00,2009-03-30T13:48:01-05:00,66.116,250.689,RIWH,,NOPP6_EST_20090330_134500_CH10,178,181,3
3431,846,Spectrogram 1,1,2009-03-30T13:49:57-05:00,2009-03-30T13:50:00-05:00,71.625,195.592,RIWH,,NOPP6_EST_20090330_134500_CH10,297,300,3
3432,847,Spectrogram 1,1,2009-03-30T13:50:18-05:00,2009-03-30T13:50:20-05:00,126.722,275.482,RIWH,,NOPP6_EST_20090330_134500_CH10,318,320,2
3434,849,Spectrogram 1,1,2009-03-30T13:50:25-05:00,2009-03-30T13:50:27-05:00,110.193,184.573,RIWH,,NOPP6_EST_20090330_134500_CH10,325,327,2
3433,848,Spectrogram 1,1,2009-03-30T13:50:38-05:00,2009-03-30T13:50:41-05:00,79.89,206.612,RIWH,,NOPP6_EST_20090330_134500_CH10,338,341,3
3435,850,Spectrogram 1,1,2009-03-30T13:51:02-05:00,2009-03-30T13:51:04-05:00,99.174,220.386,RIWH,,NOPP6_EST_20090330_134500_CH10,362,364,2
3436,851,Spectrogram 1,1,2009-03-30T13:51:05-05:00,2009-03-30T13:51:07-05:00,53.459,236.915,RIWH,,NOPP6_EST_20090330_134500_CH10,365,367,2
3437,852,Spectrogram 1,1,2009-03-30T13:51:10-05:00,2009-03-30T13:51:13-05:00,77.135,190.083,RIWH,,NOPP6_EST_20090330_134500_CH10,370,373,3
3438,853,Spectrogram 1,1,2009-03-30T13:51:39-05:00,2009-03-30T13:51:41-05:00,90.909,286.164,RIWH,,NOPP6_EST_20090330_134500_CH10,399,401,2
3439,854,Spectrogram 1,1,2009-03-30T13:51:49-05:00,2009-03-30T13:51:52-05:00,71.625,225.895,RIWH,,NOPP6_EST_20090330_134500_CH10,409,412,3
3440,855,Spectrogram 1,1,2009-03-30T13:52:51-05:00,2009-03-30T13:52:53-05:00,81.761,352.617,RIWH,,NOPP6_EST_20090330_134500_CH10,471,473,2
3444,859,Spectrogram 1,1,2009-03-30T13:54:02-05:00,2009-03-30T13:54:04-05:00,71.625,151.515,RIWH,,NOPP6_EST_20090330_134500_CH10,542,544,2
3446,861,Spectrogram 1,1,2009-03-30T13:55:49-05:00,2009-03-30T13:55:51-05:00,99.174,256.198,RIWH,,NOPP6_EST_20090330_134500_CH10,649,651,2
3447,862,Spectrogram 1,1,2009-03-30T13:55:55-05:00,2009-03-30T13:55:58-05:00,101.928,206.612,RIWH,,NOPP6_EST_20090330_134500_CH10,655,658,3
3448,863,Spectrogram 1,1,2009-03-30T13:56:22-05:00,2009-03-30T13:56:24-05:00,110.193,187.328,RIWH,,NOPP6_EST_20090330_134500_CH10,682,684,2
3449,864,Spectrogram 1,1,2009-03-30T13:56:55-05:00,2009-03-30T13:56:57-05:00,104.683,192.837,RIWH,,NOPP6_EST_20090330_134500_CH10,715,717,2
3450,865,Spectrogram 1,1,2009-03-30T13:58:07-05:00,2009-03-30T13:58:10-05:00,71.625,192.837,RIWH,,NOPP6_EST_20090330_134500_CH10,787,790,3
3451,866,Spectrogram 1,1,2009-03-30T13:59:04-05:00,2009-03-30T13:59:07-05:00,112.948,206.612,RIWH,,NOPP6_EST_20090330_134500_CH10,844,847,3
3452,867,Spectrogram 1,1,2009-03-30T13:59:53-05:00,2009-03-30T13:59:55-05:00,104.683,206.612,RIWH,,NOPP6_EST_20090330_134500_CH10,893,895,2
3455,870,Spectrogram 1,1,2009-03-30T14:01:56-05:00,2009-03-30T14:01:59-05:00,96.419,176.309,RIWH,,NOPP6_EST_20090330_140000_CH10,116,119,3
3456,871,Spectrogram 1,1,2009-03-30T14:02:06-05:00,2009-03-30T14:02:08-05:00,82.645,190.083,RIWH,,NOPP6_EST_20090330_140000_CH10,126,128,2
3457,872,Spectrogram 1,1,2009-03-30T14:02:23-05:00,2009-03-30T14:02:25-05:00,93.664,217.631,RIWH,,NOPP6_EST_20090330_140000_CH10,143,145,2
3458,873,Spectrogram 1,1,2009-03-30T14:02:26-05:00,2009-03-30T14:02:28-05:00,121.212,206.612,RIWH,,NOPP6_EST_20090330_140000_CH10,146,148,2
3459,874,Spectrogram 1,1,2009-03-30T14:03:17-05:00,2009-03-30T14:03:18-05:00,71.625,168.044,RIWH,,NOPP6_EST_20090330_140000_CH10,197,198,1
3460,875,Spectrogram 1,1,2009-03-30T14:03:59-05:00,2009-03-30T14:04:01-05:00,82.645,264.463,RIWH,,NOPP6_EST_20090330_140000_CH10,239,241,2
3891,1349,Spectrogram 1,1,2009-03-30T14:04:02-05:00,2009-03-30T14:04:04-05:00,113.801,191.283,RIWH,,NOPP6_EST_20090330_140000_CH10,242,244,2
3461,876,Spectrogram 1,1,2009-03-30T14:04:21-05:00,2009-03-30T14:04:23-05:00,101.928,195.592,RIWH,,NOPP6_EST_20090330_140000_CH10,261,263,2
3464,879,Spectrogram 1,1,2009-03-30T14:05:03-05:00,2009-03-30T14:05:06-05:00,85.399,192.837,RIWH,,NOPP6_EST_20090330_140000_CH10,303,306,3
3465,880,Spectrogram 1,1,2009-03-30T14:05:30-05:00,2009-03-30T14:05:33-05:00,79.89,157.025,RIWH,,NOPP6_EST_20090330_140000_CH10,330,333,3
3466,881,Spectrogram 1,1,2009-03-30T14:05:49-05:00,2009-03-30T14:05:52-05:00,79.89,192.837,RIWH,,NOPP6_EST_20090330_140000_CH10,349,352,3
3467,882,Spectrogram 1,1,2009-03-30T14:06:12-05:00,2009-03-30T14:06:14-05:00,74.38,209.366,RIWH,,NOPP6_EST_20090330_140000_CH10,372,374,2
3468,883,Spectrogram 1,1,2009-03-30T14:06:45-05:00,2009-03-30T14:06:47-05:00,77.135,228.65,RIWH,,NOPP6_EST_20090330_140000_CH10,405,407,2
3469,884,Spectrogram 1,1,2009-03-30T14:06:48-05:00,2009-03-30T14:06:50-05:00,77.135,225.895,RIWH,,NOPP6_EST_20090330_140000_CH10,408,410,2
3470,885,Spectrogram 1,1,2009-03-30T14:06:59-05:00,2009-03-30T14:07:02-05:00,88.154,231.405,RIWH,,NOPP6_EST_20090330_140000_CH10,419,422,3
3472,887,Spectrogram 1,1,2009-03-30T14:07:19-05:00,2009-03-30T14:07:23-05:00,77.135,201.102,RIWH,,NOPP6_EST_20090330_140000_CH10,439,443,4
3474,889,Spectrogram 1,1,2009-03-30T14:08:08-05:00,2009-03-30T14:08:10-05:00,71.625,209.366,RIWH,,NOPP6_EST_20090330_140000_CH10,488,490,2
3476,891,Spectrogram 1,1,2009-03-30T14:08:32-05:00,2009-03-30T14:08:34-05:00,77.135,170.799,RIWH,,NOPP6_EST_20090330_140000_CH10,512,514,2
3477,892,Spectrogram 1,1,2009-03-30T14:08:52-05:00,2009-03-30T14:08:54-05:00,79.89,165.289,RIWH,,NOPP6_EST_20090330_140000_CH10,532,534,2
3479,894,Spectrogram 1,1,2009-03-30T14:09:09-05:00,2009-03-30T14:09:12-05:00,71.625,234.16,RIWH,,NOPP6_EST_20090330_140000_CH10,549,552,3
3480,895,Spectrogram 1,1,2009-03-30T14:09:16-05:00,2009-03-30T14:09:18-05:00,79.89,242.138,RIWH,,NOPP6_EST_20090330_140000_CH10,556,558,2
3481,896,Spectrogram 1,1,2009-03-30T14:09:30-05:00,2009-03-30T14:09:32-05:00,88.154,289.256,RIWH,,NOPP6_EST_20090330_140000_CH10,570,572,2
3482,897,Spectrogram 1,1,2009-03-30T14:09:45-05:00,2009-03-30T14:09:48-05:00,82.645,234.16,RIWH,,NOPP6_EST_20090330_140000_CH10,585,588,3
3483,898,Spectrogram 1,1,2009-03-30T14:09:55-05:00,2009-03-30T14:09:57-05:00,104.683,234.16,RIWH,,NOPP6_EST_20090330_140000_CH10,595,598,3
3485,900,Spectrogram 1,1,2009-03-30T14:10:43-05:00,2009-03-30T14:10:45-05:00,71.625,242.424,RIWH,,NOPP6_EST_20090330_140000_CH10,643,645,2
3486,901,Spectrogram 1,1,2009-03-30T14:11:16-05:00,2009-03-30T14:11:18-05:00,52.342,217.631,RIWH,,NOPP6_EST_20090330_140000_CH10,676,678,2
3487,902,Spectrogram 1,1,2009-03-30T14:12:16-05:00,2009-03-30T14:12:18-05:00,93.664,206.612,RIWH,,NOPP6_EST_20090330_140000_CH10,736,738,2
3488,903,Spectrogram 1,1,2009-03-30T14:13:04-05:00,2009-03-30T14:13:07-05:00,79.89,250.689,RIWH,,NOPP6_EST_20090330_140000_CH10,784,787,3
3491,908,Spectrogram 1,1,2009-03-30T14:18:03-05:00,2009-03-30T14:18:05-05:00,96.419,234.16,RIWH,,NOPP6_EST_20090330_141500_CH10,183,185,2
3493,910,Spectrogram 1,1,2009-03-30T14:19:05-05:00,2009-03-30T14:19:07-05:00,85.399,190.083,RIWH,,NOPP6_EST_20090330_141500_CH10,245,247,2
3494,911,Spectrogram 1,1,2009-03-30T14:20:05-05:00,2009-03-30T14:20:07-05:00,79.89,223.14,RIWH,,NOPP6_EST_20090330_141500_CH10,305,307,2
3495,912,Spectrogram 1,1,2009-03-30T14:20:50-05:00,2009-03-30T14:20:53-05:00,66.116,239.669,RIWH,,NOPP6_EST_20090330_141500_CH10,350,353,3
3496,913,Spectrogram 1,1,2009-03-30T14:21:05-05:00,2009-03-30T14:21:08-05:00,71.625,220.386,RIWH,,NOPP6_EST_20090330_141500_CH10,365,368,3
3497,914,Spectrogram 1,1,2009-03-30T14:21:24-05:00,2009-03-30T14:21:26-05:00,85.399,206.612,RIWH,,NOPP6_EST_20090330_141500_CH10,384,386,2
3892,1350,Spectrogram 1,1,2009-03-30T14:21:54-05:00,2009-03-30T14:21:55-05:00,77.482,179.177,RIWH,,NOPP6_EST_20090330_141500_CH10,414,415,1
3502,919,Spectrogram 1,1,2009-03-30T14:24:53-05:00,2009-03-30T14:24:56-05:00,88.154,217.631,RIWH,,NOPP6_EST_20090330_141500_CH10,593,596,3
3503,920,Spectrogram 1,1,2009-03-30T14:25:21-05:00,2009-03-30T14:25:24-05:00,44.077,181.818,RIWH,,NOPP6_EST_20090330_141500_CH10,621,624,3
3893,1351,Spectrogram 1,1,2009-03-30T14:40:59-05:00,2009-03-30T14:41:00-05:00,108.959,215.496,RIWH,,NOPP6_EST_20090330_143000_CH10,659,660,1
3512,929,Spectrogram 1,1,2009-03-30T15:25:14-05:00,2009-03-30T15:25:15-05:00,88.154,247.934,RIWH,,NOPP6_EST_20090330_151500_CH10,614,615,1
3513,930,Spectrogram 1,1,2009-03-30T15:28:41-05:00,2009-03-30T15:28:44-05:00,79.89,278.237,RIWH,,NOPP6_EST_20090330_151500_CH10,821,824,3
3894,1352,Spectrogram 1,1,2009-03-30T15:33:19-05:00,2009-03-30T15:33:21-05:00,92.01,188.862,RIWH,,NOPP6_EST_20090330_153000_CH10,199,201,2
3514,932,Spectrogram 1,1,2009-03-30T15:38:58-05:00,2009-03-30T15:39:00-05:00,90.909,239.669,RIWH,,NOPP6_EST_20090330_153000_CH10,538,540,2
3515,933,Spectrogram 1,1,2009-03-30T15:40:22-05:00,2009-03-30T15:40:24-05:00,101.928,242.424,RIWH,,NOPP6_EST_20090330_153000_CH10,622,624,2
3516,934,Spectrogram 1,1,2009-03-30T15:42:54-05:00,2009-03-30T15:42:56-05:00,99.174,300.275,RIWH,,NOPP6_EST_20090330_153000_CH10,774,776,2
3517,935,Spectrogram 1,1,2009-03-30T15:42:58-05:00,2009-03-30T15:43:00-05:00,96.419,258.953,RIWH,,NOPP6_EST_20090330_153000_CH10,778,780,2
3518,936,Spectrogram 1,1,2009-03-30T15:43:32-05:00,2009-03-30T15:43:35-05:00,68.871,247.934,RIWH,,NOPP6_EST_20090330_153000_CH10,812,815,3
3519,937,Spectrogram 1,1,2009-03-30T15:43:56-05:00,2009-03-30T15:43:59-05:00,88.154,247.934,RIWH,,NOPP6_EST_20090330_153000_CH10,836,839,3
3522,940,Spectrogram 1,1,2009-03-30T15:46:10-05:00,2009-03-30T15:46:13-05:00,82.645,314.05,RIWH,,NOPP6_EST_20090330_154500_CH10,70,73,3
3524,942,Spectrogram 1,1,2009-03-30T15:50:08-05:00,2009-03-30T15:50:10-05:00,82.645,201.102,RIWH,,NOPP6_EST_20090330_154500_CH10,308,310,2
3525,943,Spectrogram 1,1,2009-03-30T15:52:00-05:00,2009-03-30T15:52:02-05:00,90.909,261.708,RIWH,,NOPP6_EST_20090330_154500_CH10,420,422,2
3528,948,Spectrogram 1,1,2009-03-30T15:58:48-05:00,2009-03-30T15:58:50-05:00,112.948,242.424,RIWH,,NOPP6_EST_20090330_154500_CH10,828,830,2
3529,950,Spectrogram 1,1,2009-03-30T16:00:30-05:00,2009-03-30T16:00:33-05:00,77.135,165.289,RIWH,,NOPP6_EST_20090330_160000_CH10,30,33,3
3533,954,Spectrogram 1,1,2009-03-30T16:14:16-05:00,2009-03-30T16:14:18-05:00,93.664,297.521,RIWH,,NOPP6_EST_20090330_160000_CH10,856,858,2
3534,955,Spectrogram 1,1,2009-03-30T16:15:48-05:00,2009-03-30T16:15:50-05:00,93.664,225.895,RIWH,,NOPP6_EST_20090330_161500_CH10,48,50,2
3536,957,Spectrogram 1,1,2009-03-30T16:18:13-05:00,2009-03-30T16:18:15-05:00,79.89,198.347,RIWH,,NOPP6_EST_20090330_161500_CH10,193,195,2
3543,966,Spectrogram 1,1,2009-03-30T16:44:11-05:00,2009-03-30T16:44:14-05:00,85.399,209.366,RIWH,,NOPP6_EST_20090330_163000_CH10,851,854,3
3545,968,Spectrogram 1,1,2009-03-30T16:47:55-05:00,2009-03-30T16:47:57-05:00,68.871,214.876,RIWH,,NOPP6_EST_20090330_164500_CH10,175,177,2
3548,971,Spectrogram 1,1,2009-03-30T16:51:25-05:00,2009-03-30T16:51:28-05:00,96.419,203.857,RIWH,,NOPP6_EST_20090330_164500_CH10,385,388,3
3549,972,Spectrogram 1,1,2009-03-30T16:52:03-05:00,2009-03-30T16:52:06-05:00,96.419,220.386,RIWH,,NOPP6_EST_20090330_164500_CH10,423,426,3
3551,974,Spectrogram 1,1,2009-03-30T16:53:44-05:00,2009-03-30T16:53:46-05:00,63.361,198.347,RIWH,,NOPP6_EST_20090330_164500_CH10,524,526,2
3967,4359,Spectrogram 1,1,2009-03-30T18:03:37-05:00,2009-03-30T18:03:39-05:00,66.482,216.066,RIWH,,NOPP6_EST_20090330_180000_CH10,217,219,2
3563,986,Spectrogram 1,1,2009-03-30T18:36:05-05:00,2009-03-30T18:36:07-05:00,63.361,173.554,RIWH,,NOPP6_EST_20090330_183000_CH10,365,367,2
3567,990,Spectrogram 1,1,2009-03-30T18:49:35-05:00,2009-03-30T18:49:38-05:00,52.342,192.837,RIWH,,NOPP6_EST_20090330_184500_CH10,275,278,3
3570,993,Spectrogram 1,1,2009-03-30T18:50:55-05:00,2009-03-30T18:50:58-05:00,71.625,209.366,RIWH,,NOPP6_EST_20090330_184500_CH10,355,358,3
3572,996,Spectrogram 1,1,2009-03-30T18:53:12-05:00,2009-03-30T18:53:15-05:00,71.625,201.102,RIWH,,NOPP6_EST_20090330_184500_CH10,492,495,3
3573,997,Spectrogram 1,1,2009-03-30T18:59:07-05:00,2009-03-30T18:59:09-05:00,74.38,187.328,RIWH,,NOPP6_EST_20090330_184500_CH10,847,849,2
3579,1004,Spectrogram 1,1,2009-03-30T19:17:40-05:00,2009-03-30T19:17:43-05:00,74.38,214.876,RIWH,,NOPP6_EST_20090330_191500_CH10,160,163,3
3581,1006,Spectrogram 1,1,2009-03-30T19:18:04-05:00,2009-03-30T19:18:06-05:00,71.625,181.818,RIWH,,NOPP6_EST_20090330_191500_CH10,184,186,2
3588,1014,Spectrogram 1,1,2009-03-30T19:20:32-05:00,2009-03-30T19:20:34-05:00,82.645,223.14,RIWH,,NOPP6_EST_20090330_191500_CH10,332,334,2
3589,1015,Spectrogram 1,1,2009-03-30T19:20:36-05:00,2009-03-30T19:20:39-05:00,90.909,165.289,RIWH,,NOPP6_EST_20090330_191500_CH10,336,339,3
3591,1017,Spectrogram 1,1,2009-03-30T19:23:27-05:00,2009-03-30T19:23:29-05:00,79.89,195.592,RIWH,,NOPP6_EST_20090330_191500_CH10,507,509,2
3592,1018,Spectrogram 1,1,2009-03-30T19:28:35-05:00,2009-03-30T19:28:38-05:00,77.135,245.179,RIWH,,NOPP6_EST_20090330_191500_CH10,815,818,3
3593,1019,Spectrogram 1,1,2009-03-30T19:29:28-05:00,2009-03-30T19:29:30-05:00,85.399,179.063,RIWH,,NOPP6_EST_20090330_191500_CH10,868,870,2
3596,1022,Spectrogram 1,1,2009-03-30T19:32:31-05:00,2009-03-30T19:32:33-05:00,115.702,220.386,RIWH,,NOPP6_EST_20090330_193000_CH10,151,153,2
3600,1027,Spectrogram 1,1,2009-03-30T19:35:17-05:00,2009-03-30T19:35:19-05:00,101.928,206.612,RIWH,,NOPP6_EST_20090330_193000_CH10,317,319,2
3605,1032,Spectrogram 1,1,2009-03-30T19:39:00-05:00,2009-03-30T19:39:02-05:00,82.645,203.857,RIWH,,NOPP6_EST_20090330_193000_CH10,540,542,2
3606,1033,Spectrogram 1,1,2009-03-30T19:40:02-05:00,2009-03-30T19:40:04-05:00,85.399,181.818,RIWH,,NOPP6_EST_20090330_193000_CH10,602,604,2
3607,1034,Spectrogram 1,1,2009-03-30T19:41:09-05:00,2009-03-30T19:41:11-05:00,93.664,195.592,RIWH,,NOPP6_EST_20090330_193000_CH10,669,671,2
3896,1354,Spectrogram 1,1,2009-03-30T21:11:59-05:00,2009-03-30T21:12:00-05:00,58.111,249.395,RIWH,,NOPP6_EST_20090330_210000_CH10,719,720,1
3623,1052,Spectrogram 1,1,2009-03-30T21:19:32-05:00,2009-03-30T21:19:35-05:00,82.645,190.083,RIWH,,NOPP6_EST_20090330_211500_CH10,272,275,3
3625,1054,Spectrogram 1,1,2009-03-30T21:24:36-05:00,2009-03-30T21:24:38-05:00,112.948,242.424,RIWH,,NOPP6_EST_20090330_211500_CH10,576,578,2
3626,1055,Spectrogram 1,1,2009-03-30T21:25:12-05:00,2009-03-30T21:25:15-05:00,101.928,187.328,RIWH,,NOPP6_EST_20090330_211500_CH10,612,615,3
3628,1057,Spectrogram 1,1,2009-03-30T21:25:36-05:00,2009-03-30T21:25:38-05:00,90.909,179.063,RIWH,,NOPP6_EST_20090330_211500_CH10,636,638,2
3630,1059,Spectrogram 1,1,2009-03-30T21:26:16-05:00,2009-03-30T21:26:19-05:00,63.361,203.857,RIWH,,NOPP6_EST_20090330_211500_CH10,676,679,3
3631,1060,Spectrogram 1,1,2009-03-30T21:26:42-05:00,2009-03-30T21:26:44-05:00,82.645,212.121,RIWH,,NOPP6_EST_20090330_211500_CH10,702,704,2
3632,1062,Spectrogram 1,1,2009-03-30T21:27:14-05:00,2009-03-30T21:27:16-05:00,66.116,168.044,RIWH,,NOPP6_EST_20090330_211500_CH10,734,736,2
3633,1063,Spectrogram 1,1,2009-03-30T21:29:31-05:00,2009-03-30T21:29:33-05:00,96.419,203.857,RIWH,,NOPP6_EST_20090330_211500_CH10,871,873,2
3639,1070,Spectrogram 1,1,2009-03-30T21:36:48-05:00,2009-03-30T21:36:50-05:00,60.606,187.328,RIWH,,NOPP6_EST_20090330_213000_CH10,408,410,2
3640,1071,Spectrogram 1,1,2009-03-30T21:36:56-05:00,2009-03-30T21:36:58-05:00,118.457,195.592,RIWH,,NOPP6_EST_20090330_213000_CH10,416,418,2
3641,1072,Spectrogram 1,1,2009-03-30T21:37:21-05:00,2009-03-30T21:37:23-05:00,88.154,212.121,RIWH,,NOPP6_EST_20090330_213000_CH10,441,443,2
3644,1075,Spectrogram 1,1,2009-03-30T21:43:08-05:00,2009-03-30T21:43:10-05:00,77.135,179.063,RIWH,,NOPP6_EST_20090330_213000_CH10,788,790,2
3645,1076,Spectrogram 1,1,2009-03-30T21:45:13-05:00,2009-03-30T21:45:15-05:00,90.909,220.386,RIWH,,NOPP6_EST_20090330_214500_CH10,13,15,2
3648,1080,Spectrogram 1,1,2009-03-30T21:49:31-05:00,2009-03-30T21:49:34-05:00,121.212,236.915,RIWH,,NOPP6_EST_20090330_214500_CH10,271,274,3
3649,1081,Spectrogram 1,1,2009-03-30T21:50:45-05:00,2009-03-30T21:50:48-05:00,71.625,173.554,RIWH,,NOPP6_EST_20090330_214500_CH10,345,348,3
