,Selection,View,Channel,Start_DateTime_ISO8601,End_DateTime_ISO8601,Low.Freq..Hz.,High.Freq..Hz.,Species,Detection_Comments,filename,begin_time,end_time,call_length
3069,468,Spectrogram 1,1,2009-03-30T09:05:12-05:00,2009-03-30T09:05:14-05:00,110.193,201.258,RIWH,,NOPP6_EST_20090330_090000_CH10,312,314,2
3070,469,Spectrogram 1,1,2009-03-30T09:05:20-05:00,2009-03-30T09:05:22-05:00,84.906,261.006,RIWH,,NOPP6_EST_20090330_090000_CH10,320,322,2
3071,470,Spectrogram 1,1,2009-03-30T09:05:33-05:00,2009-03-30T09:05:35-05:00,77.135,184.573,RIWH,,NOPP6_EST_20090330_090000_CH10,333,335,2
3072,471,Spectrogram 1,1,2009-03-30T09:05:55-05:00,2009-03-30T09:05:57-05:00,63.361,242.424,RIWH,,NOPP6_EST_20090330_090000_CH10,355,357,2
3073,472,Spectrogram 1,1,2009-03-30T09:06:10-05:00,2009-03-30T09:06:12-05:00,101.928,217.631,RIWH,,NOPP6_EST_20090330_090000_CH10,370,372,2
3074,473,Spectrogram 1,1,2009-03-30T09:06:14-05:00,2009-03-30T09:06:15-05:00,104.683,198.347,RIWH,,NOPP6_EST_20090330_090000_CH10,374,375,1
3075,474,Spectrogram 1,1,2009-03-30T09:07:22-05:00,2009-03-30T09:07:24-05:00,79.89,217.631,RIWH,,NOPP6_EST_20090330_090000_CH10,442,444,2
3076,475,Spectrogram 1,1,2009-03-30T09:07:26-05:00,2009-03-30T09:07:27-05:00,104.683,184.573,RIWH,,NOPP6_EST_20090330_090000_CH10,446,447,1
3077,476,Spectrogram 1,1,2009-03-30T09:07:30-05:00,2009-03-30T09:07:32-05:00,118.457,201.102,RIWH,,NOPP6_EST_20090330_090000_CH10,450,452,2
3078,477,Spectrogram 1,1,2009-03-30T09:07:38-05:00,2009-03-30T09:07:39-05:00,112.948,184.573,RIWH,,NOPP6_EST_20090330_090000_CH10,458,459,1
3079,478,Spectrogram 1,1,2009-03-30T09:07:53-05:00,2009-03-30T09:07:55-05:00,104.683,212.121,RIWH,,NOPP6_EST_20090330_090000_CH10,473,475,2
3080,479,Spectrogram 1,1,2009-03-30T09:08:11-05:00,2009-03-30T09:08:13-05:00,82.645,220.386,RIWH,,NOPP6_EST_20090330_090000_CH10,491,493,2
3081,480,Spectrogram 1,1,2009-03-30T09:08:14-05:00,2009-03-30T09:08:16-05:00,104.683,209.366,RIWH,,NOPP6_EST_20090330_090000_CH10,494,496,2
3082,481,Spectrogram 1,1,2009-03-30T09:08:34-05:00,2009-03-30T09:08:37-05:00,104.683,217.631,RIWH,,NOPP6_EST_20090330_090000_CH10,514,517,3
3083,482,Spectrogram 1,1,2009-03-30T09:09:58-05:00,2009-03-30T09:10:00-05:00,110.193,212.121,RIWH,,NOPP6_EST_20090330_090000_CH10,598,600,2
3084,483,Spectrogram 1,1,2009-03-30T09:10:40-05:00,2009-03-30T09:10:42-05:00,104.683,212.121,RIWH,,NOPP6_EST_20090330_090000_CH10,640,642,2
3085,484,Spectrogram 1,1,2009-03-30T09:10:52-05:00,2009-03-30T09:10:53-05:00,82.645,198.113,RIWH,,NOPP6_EST_20090330_090000_CH10,652,653,1
3086,485,Spectrogram 1,1,2009-03-30T09:11:35-05:00,2009-03-30T09:11:37-05:00,107.438,217.631,RIWH,,NOPP6_EST_20090330_090000_CH10,695,697,2
3087,486,Spectrogram 1,1,2009-03-30T09:12:05-05:00,2009-03-30T09:12:07-05:00,79.89,187.328,RIWH,?,NOPP6_EST_20090330_090000_CH10,725,727,2
3088,487,Spectrogram 1,1,2009-03-30T09:12:11-05:00,2009-03-30T09:12:13-05:00,71.625,190.083,RIWH,,NOPP6_EST_20090330_090000_CH10,731,733,2
3089,488,Spectrogram 1,1,2009-03-30T09:12:47-05:00,2009-03-30T09:12:50-05:00,79.89,206.612,RIWH,,NOPP6_EST_20090330_090000_CH10,767,770,3
3090,489,Spectrogram 1,1,2009-03-30T09:12:57-05:00,2009-03-30T09:12:59-05:00,121.212,225.895,RIWH,,NOPP6_EST_20090330_090000_CH10,777,779,2
3091,490,Spectrogram 1,1,2009-03-30T09:14:28-05:00,2009-03-30T09:14:30-05:00,99.174,236.915,RIWH,,NOPP6_EST_20090330_090000_CH10,868,870,2
3092,492,Spectrogram 1,1,2009-03-30T09:15:26-05:00,2009-03-30T09:15:27-05:00,66.038,251.572,RIWH,?,NOPP6_EST_20090330_091500_CH10,26,27,1
3093,493,Spectrogram 1,1,2009-03-30T09:15:43-05:00,2009-03-30T09:15:45-05:00,104.683,213.836,RIWH,,NOPP6_EST_20090330_091500_CH10,43,45,2
3094,494,Spectrogram 1,1,2009-03-30T09:15:57-05:00,2009-03-30T09:15:59-05:00,74.38,228.65,RIWH,,NOPP6_EST_20090330_091500_CH10,57,59,2
3095,495,Spectrogram 1,1,2009-03-30T09:16:06-05:00,2009-03-30T09:16:08-05:00,101.928,245.179,RIWH,,NOPP6_EST_20090330_091500_CH10,66,68,2
3096,496,Spectrogram 1,1,2009-03-30T09:16:47-05:00,2009-03-30T09:16:50-05:00,71.625,187.328,RIWH,,NOPP6_EST_20090330_091500_CH10,107,110,3
3097,497,Spectrogram 1,1,2009-03-30T09:16:53-05:00,2009-03-30T09:16:56-05:00,79.89,289.256,RIWH,,NOPP6_EST_20090330_091500_CH10,113,116,3
3098,498,Spectrogram 1,1,2009-03-30T09:17:12-05:00,2009-03-30T09:17:13-05:00,107.438,206.612,RIWH,,NOPP6_EST_20090330_091500_CH10,132,133,1
3099,499,Spectrogram 1,1,2009-03-30T09:17:14-05:00,2009-03-30T09:17:15-05:00,69.182,190.083,RIWH,,NOPP6_EST_20090330_091500_CH10,134,135,1
3100,500,Spectrogram 1,1,2009-03-30T09:17:41-05:00,2009-03-30T09:17:42-05:00,69.182,190.083,RIWH,,NOPP6_EST_20090330_091500_CH10,161,162,1
3101,501,Spectrogram 1,1,2009-03-30T09:18:43-05:00,2009-03-30T09:18:45-05:00,101.928,223.14,RIWH,,NOPP6_EST_20090330_091500_CH10,223,225,2
3102,502,Spectrogram 1,1,2009-03-30T09:19:26-05:00,2009-03-30T09:19:29-05:00,99.174,181.818,RIWH,,NOPP6_EST_20090330_091500_CH10,266,269,3
3103,503,Spectrogram 1,1,2009-03-30T09:20:17-05:00,2009-03-30T09:20:20-05:00,57.851,228.65,RIWH,,NOPP6_EST_20090330_091500_CH10,317,320,3
3104,504,Spectrogram 1,1,2009-03-30T09:20:58-05:00,2009-03-30T09:21:01-05:00,57.851,234.16,RIWH,,NOPP6_EST_20090330_091500_CH10,358,361,3
3105,505,Spectrogram 1,1,2009-03-30T09:21:16-05:00,2009-03-30T09:21:17-05:00,90.909,206.612,RIWH,,NOPP6_EST_20090330_091500_CH10,376,377,1
3106,506,Spectrogram 1,1,2009-03-30T09:23:26-05:00,2009-03-30T09:23:29-05:00,112.948,176.309,RIWH,?,NOPP6_EST_20090330_091500_CH10,506,509,3
3107,507,Spectrogram 1,1,2009-03-30T09:26:30-05:00,2009-03-30T09:26:32-05:00,82.645,236.915,RIWH,,NOPP6_EST_20090330_091500_CH10,690,692,2
3108,508,Spectrogram 1,1,2009-03-30T09:26:36-05:00,2009-03-30T09:26:38-05:00,93.664,165.289,RIWH,?,NOPP6_EST_20090330_091500_CH10,696,698,2
3109,509,Spectrogram 1,1,2009-03-30T09:28:03-05:00,2009-03-30T09:28:05-05:00,99.174,159.78,RIWH,,NOPP6_EST_20090330_091500_CH10,783,785,2
3110,510,Spectrogram 1,1,2009-03-30T09:28:06-05:00,2009-03-30T09:28:08-05:00,77.135,267.296,RIWH,,NOPP6_EST_20090330_091500_CH10,786,788,2
3111,511,Spectrogram 1,1,2009-03-30T09:34:02-05:00,2009-03-30T09:34:04-05:00,79.89,228.65,RIWH,,NOPP6_EST_20090330_093000_CH10,242,244,2
3112,512,Spectrogram 1,1,2009-03-30T09:34:53-05:00,2009-03-30T09:34:56-05:00,82.645,203.857,RIWH,,NOPP6_EST_20090330_093000_CH10,293,296,3
3113,513,Spectrogram 1,1,2009-03-30T09:35:27-05:00,2009-03-30T09:35:29-05:00,112.948,190.083,RIWH,,NOPP6_EST_20090330_093000_CH10,327,329,2
3114,514,Spectrogram 1,1,2009-03-30T09:38:30-05:00,2009-03-30T09:38:33-05:00,90.909,212.121,RIWH,,NOPP6_EST_20090330_093000_CH10,510,513,3
3115,515,Spectrogram 1,1,2009-03-30T09:38:43-05:00,2009-03-30T09:38:46-05:00,66.116,201.102,RIWH,,NOPP6_EST_20090330_093000_CH10,523,526,3
3116,516,Spectrogram 1,1,2009-03-30T09:38:51-05:00,2009-03-30T09:38:53-05:00,88.154,184.573,RIWH,,NOPP6_EST_20090330_093000_CH10,531,533,2
3117,517,Spectrogram 1,1,2009-03-30T09:40:46-05:00,2009-03-30T09:40:48-05:00,93.664,176.309,RIWH,,NOPP6_EST_20090330_093000_CH10,646,648,2
3118,518,Spectrogram 1,1,2009-03-30T09:41:27-05:00,2009-03-30T09:41:30-05:00,66.116,187.328,RIWH,,NOPP6_EST_20090330_093000_CH10,687,690,3
3119,519,Spectrogram 1,1,2009-03-30T09:41:31-05:00,2009-03-30T09:41:33-05:00,66.116,184.573,RIWH,,NOPP6_EST_20090330_093000_CH10,691,693,2
3120,520,Spectrogram 1,1,2009-03-30T09:41:35-05:00,2009-03-30T09:41:37-05:00,118.457,187.328,RIWH,,NOPP6_EST_20090330_093000_CH10,695,697,2
3121,521,Spectrogram 1,1,2009-03-30T09:42:26-05:00,2009-03-30T09:42:28-05:00,77.135,203.857,RIWH,,NOPP6_EST_20090330_093000_CH10,746,748,2
3122,522,Spectrogram 1,1,2009-03-30T09:42:31-05:00,2009-03-30T09:42:33-05:00,88.154,190.083,RIWH,,NOPP6_EST_20090330_093000_CH10,751,756,5
3124,524,Spectrogram 1,1,2009-03-30T09:42:48-05:00,2009-03-30T09:42:50-05:00,82.645,184.573,RIWH,,NOPP6_EST_20090330_093000_CH10,768,770,2
3125,525,Spectrogram 1,1,2009-03-30T09:43:22-05:00,2009-03-30T09:43:25-05:00,99.174,214.876,RIWH,,NOPP6_EST_20090330_093000_CH10,802,805,3
3126,526,Spectrogram 1,1,2009-03-30T09:44:05-05:00,2009-03-30T09:44:08-05:00,110.193,217.631,RIWH,,NOPP6_EST_20090330_093000_CH10,845,848,3
3127,527,Spectrogram 1,1,2009-03-30T09:45:05-05:00,2009-03-30T09:45:07-05:00,93.664,220.386,RIWH,,NOPP6_EST_20090330_094500_CH10,5,7,2
3128,528,Spectrogram 1,1,2009-03-30T09:45:18-05:00,2009-03-30T09:45:21-05:00,99.174,220.386,RIWH,,NOPP6_EST_20090330_094500_CH10,18,21,3
3129,529,Spectrogram 1,1,2009-03-30T09:48:15-05:00,2009-03-30T09:48:18-05:00,88.154,198.347,RIWH,,NOPP6_EST_20090330_094500_CH10,195,198,3
3130,530,Spectrogram 1,1,2009-03-30T09:48:36-05:00,2009-03-30T09:48:38-05:00,85.399,220.386,RIWH,,NOPP6_EST_20090330_094500_CH10,216,218,2
3131,531,Spectrogram 1,1,2009-03-30T09:49:41-05:00,2009-03-30T09:49:44-05:00,55.096,192.837,RIWH,,NOPP6_EST_20090330_094500_CH10,281,284,3
3132,532,Spectrogram 1,1,2009-03-30T09:49:50-05:00,2009-03-30T09:49:52-05:00,77.135,190.083,RIWH,?,NOPP6_EST_20090330_094500_CH10,290,292,2
3133,533,Spectrogram 1,1,2009-03-30T09:50:28-05:00,2009-03-30T09:50:30-05:00,66.116,225.895,RIWH,,NOPP6_EST_20090330_094500_CH10,328,330,2
3134,534,Spectrogram 1,1,2009-03-30T09:50:47-05:00,2009-03-30T09:50:49-05:00,52.342,203.857,RIWH,,NOPP6_EST_20090330_094500_CH10,347,349,2
3135,535,Spectrogram 1,1,2009-03-30T09:51:07-05:00,2009-03-30T09:51:08-05:00,63.361,201.102,RIWH,?,NOPP6_EST_20090330_094500_CH10,367,368,1
3136,536,Spectrogram 1,1,2009-03-30T09:51:32-05:00,2009-03-30T09:51:34-05:00,60.606,214.876,RIWH,,NOPP6_EST_20090330_094500_CH10,392,394,2
3137,537,Spectrogram 1,1,2009-03-30T09:52:39-05:00,2009-03-30T09:52:42-05:00,46.832,220.386,RIWH,,NOPP6_EST_20090330_094500_CH10,459,462,3
3138,538,Spectrogram 1,1,2009-03-30T09:52:47-05:00,2009-03-30T09:52:49-05:00,57.851,157.025,RIWH,,NOPP6_EST_20090330_094500_CH10,467,469,2
3139,539,Spectrogram 1,1,2009-03-30T09:52:52-05:00,2009-03-30T09:52:54-05:00,107.438,181.818,RIWH,,NOPP6_EST_20090330_094500_CH10,472,474,2
3144,544,Spectrogram 1,1,2009-03-30T09:54:48-05:00,2009-03-30T09:54:50-05:00,49.587,198.347,RIWH,?,NOPP6_EST_20090330_094500_CH10,588,590,2
3140,540,Spectrogram 1,1,2009-03-30T09:55:07-05:00,2009-03-30T09:55:09-05:00,66.116,157.025,RIWH,,NOPP6_EST_20090330_094500_CH10,607,609,2
3141,541,Spectrogram 1,1,2009-03-30T09:55:20-05:00,2009-03-30T09:55:22-05:00,66.116,190.083,RIWH,,NOPP6_EST_20090330_094500_CH10,620,622,2
3142,542,Spectrogram 1,1,2009-03-30T09:55:36-05:00,2009-03-30T09:55:39-05:00,101.928,190.083,RIWH,,NOPP6_EST_20090330_094500_CH10,636,639,3
3143,543,Spectrogram 1,1,2009-03-30T09:55:44-05:00,2009-03-30T09:55:46-05:00,79.89,220.386,RIWH,,NOPP6_EST_20090330_094500_CH10,644,646,2
3145,545,Spectrogram 1,1,2009-03-30T09:56:37-05:00,2009-03-30T09:56:39-05:00,85.399,190.083,RIWH,,NOPP6_EST_20090330_094500_CH10,697,699,2
3146,546,Spectrogram 1,1,2009-03-30T09:59:36-05:00,2009-03-30T09:59:38-05:00,101.928,220.386,RIWH,,NOPP6_EST_20090330_094500_CH10,876,878,2
3147,547,Spectrogram 1,1,2009-03-30T10:03:02-05:00,2009-03-30T10:03:03-05:00,93.664,220.386,RIWH,,NOPP6_EST_20090330_100000_CH10,182,183,1
3148,548,Spectrogram 1,1,2009-03-30T10:03:56-05:00,2009-03-30T10:03:58-05:00,77.135,179.245,RIWH,?,NOPP6_EST_20090330_100000_CH10,236,238,2
3149,549,Spectrogram 1,1,2009-03-30T10:04:11-05:00,2009-03-30T10:04:12-05:00,84.906,220.126,RIWH,,NOPP6_EST_20090330_100000_CH10,251,252,1
3150,550,Spectrogram 1,1,2009-03-30T10:04:35-05:00,2009-03-30T10:04:37-05:00,63.361,170.799,RIWH,,NOPP6_EST_20090330_100000_CH10,275,277,2
3151,551,Spectrogram 1,1,2009-03-30T10:05:48-05:00,2009-03-30T10:05:50-05:00,110.193,176.309,RIWH,,NOPP6_EST_20090330_100000_CH10,348,350,2
3152,552,Spectrogram 1,1,2009-03-30T10:06:17-05:00,2009-03-30T10:06:18-05:00,49.587,198.113,RIWH,?,NOPP6_EST_20090330_100000_CH10,377,378,1
3153,553,Spectrogram 1,1,2009-03-30T10:07:05-05:00,2009-03-30T10:07:07-05:00,93.664,176.309,RIWH,?,NOPP6_EST_20090330_100000_CH10,425,427,2
3154,554,Spectrogram 1,1,2009-03-30T10:09:04-05:00,2009-03-30T10:09:06-05:00,99.174,270.44,RIWH,?,NOPP6_EST_20090330_100000_CH10,544,546,2
3155,555,Spectrogram 1,1,2009-03-30T10:11:47-05:00,2009-03-30T10:11:49-05:00,77.135,254.717,RIWH,,NOPP6_EST_20090330_100000_CH10,707,709,2
3156,556,Spectrogram 1,1,2009-03-30T10:12:53-05:00,2009-03-30T10:12:55-05:00,90.909,245.179,RIWH,,NOPP6_EST_20090330_100000_CH10,773,775,2
3157,557,Spectrogram 1,1,2009-03-30T10:13:45-05:00,2009-03-30T10:13:47-05:00,74.38,173.554,RIWH,,NOPP6_EST_20090330_100000_CH10,825,827,2
3952,3195,Spectrogram 1,1,2009-03-30T10:14:31-05:00,2009-03-30T10:14:32-05:00,62.857,214.286,RIWH,,NOPP6_EST_20090330_100000_CH10,871,872,1
3158,558,Spectrogram 1,1,2009-03-30T10:17:08-05:00,2009-03-30T10:17:10-05:00,57.851,154.27,RIWH,?,NOPP6_EST_20090330_101500_CH10,128,130,2
3159,559,Spectrogram 1,1,2009-03-30T10:20:23-05:00,2009-03-30T10:20:25-05:00,63.361,242.424,RIWH,?,NOPP6_EST_20090330_101500_CH10,323,325,2
3160,560,Spectrogram 1,1,2009-03-30T10:20:27-05:00,2009-03-30T10:20:29-05:00,101.928,253.444,RIWH,?,NOPP6_EST_20090330_101500_CH10,327,329,2
3161,561,Spectrogram 1,1,2009-03-30T10:21:03-05:00,2009-03-30T10:21:06-05:00,85.399,242.424,RIWH,,NOPP6_EST_20090330_101500_CH10,363,366,3
3162,562,Spectrogram 1,1,2009-03-30T10:24:05-05:00,2009-03-30T10:24:07-05:00,85.399,278.237,RIWH,,NOPP6_EST_20090330_101500_CH10,545,547,2
3163,563,Spectrogram 1,1,2009-03-30T10:24:19-05:00,2009-03-30T10:24:21-05:00,66.116,192.837,RIWH,?,NOPP6_EST_20090330_101500_CH10,559,561,2
3164,564,Spectrogram 1,1,2009-03-30T10:25:30-05:00,2009-03-30T10:25:32-05:00,77.135,267.218,RIWH,,NOPP6_EST_20090330_101500_CH10,630,632,2
3165,565,Spectrogram 1,1,2009-03-30T10:25:37-05:00,2009-03-30T10:25:40-05:00,68.871,283.747,RIWH,,NOPP6_EST_20090330_101500_CH10,637,640,3
3166,566,Spectrogram 1,1,2009-03-30T10:26:21-05:00,2009-03-30T10:26:23-05:00,60.606,195.592,RIWH,,NOPP6_EST_20090330_101500_CH10,681,683,2
3167,567,Spectrogram 1,1,2009-03-30T10:26:37-05:00,2009-03-30T10:26:40-05:00,71.625,275.482,RIWH,,NOPP6_EST_20090330_101500_CH10,697,700,3
3168,568,Spectrogram 1,1,2009-03-30T10:27:07-05:00,2009-03-30T10:27:10-05:00,71.625,181.818,RIWH,,NOPP6_EST_20090330_101500_CH10,727,730,3
3169,569,Spectrogram 1,1,2009-03-30T10:27:26-05:00,2009-03-30T10:27:28-05:00,71.625,311.295,RIWH,,NOPP6_EST_20090330_101500_CH10,746,750,4
3171,571,Spectrogram 1,1,2009-03-30T10:27:32-05:00,2009-03-30T10:27:35-05:00,66.116,173.554,RIWH,,NOPP6_EST_20090330_101500_CH10,752,755,3
3172,572,Spectrogram 1,1,2009-03-30T10:29:38-05:00,2009-03-30T10:29:40-05:00,66.116,176.309,RIWH,,NOPP6_EST_20090330_101500_CH10,878,880,2
3173,573,Spectrogram 1,1,2009-03-30T10:31:26-05:00,2009-03-30T10:31:27-05:00,85.399,276.73,RIWH,,NOPP6_EST_20090330_103000_CH10,86,87,1
3174,574,Spectrogram 1,1,2009-03-30T10:45:40-05:00,2009-03-30T10:45:41-05:00,99.174,184.573,RIWH,?,NOPP6_EST_20090330_104500_CH10,40,41,1
3175,575,Spectrogram 1,1,2009-03-30T10:48:37-05:00,2009-03-30T10:48:39-05:00,55.096,162.534,RIWH,,NOPP6_EST_20090330_104500_CH10,217,219,2
3176,576,Spectrogram 1,1,2009-03-30T10:48:44-05:00,2009-03-30T10:48:46-05:00,52.342,201.102,RIWH,,NOPP6_EST_20090330_104500_CH10,224,226,2
3177,577,Spectrogram 1,1,2009-03-30T10:59:37-05:00,2009-03-30T10:59:39-05:00,44.077,212.121,RIWH,,NOPP6_EST_20090330_104500_CH10,877,879,2
3178,578,Spectrogram 1,1,2009-03-30T11:05:18-05:00,2009-03-30T11:05:21-05:00,101.928,272.727,RIWH,,NOPP6_EST_20090330_110000_CH10,318,321,3
3179,579,Spectrogram 1,1,2009-03-30T11:08:12-05:00,2009-03-30T11:08:15-05:00,68.871,176.309,RIWH,,NOPP6_EST_20090330_110000_CH10,492,495,3
3180,580,Spectrogram 1,1,2009-03-30T11:09:49-05:00,2009-03-30T11:09:52-05:00,66.116,176.309,RIWH,?,NOPP6_EST_20090330_110000_CH10,589,592,3
3953,3462,Spectrogram 1,1,2009-03-30T11:11:53-05:00,2009-03-30T11:11:55-05:00,60.0,208.571,RIWH,,NOPP6_EST_20090330_110000_CH10,713,715,2
3954,3463,Spectrogram 1,1,2009-03-30T11:11:57-05:00,2009-03-30T11:11:58-05:00,74.286,297.143,RIWH,,NOPP6_EST_20090330_110000_CH10,717,718,1
3181,581,Spectrogram 1,1,2009-03-30T11:12:20-05:00,2009-03-30T11:12:22-05:00,107.438,231.405,RIWH,?,NOPP6_EST_20090330_110000_CH10,740,742,2
3182,582,Spectrogram 1,1,2009-03-30T11:13:04-05:00,2009-03-30T11:13:06-05:00,66.116,209.366,RIWH,?,NOPP6_EST_20090330_110000_CH10,784,786,2
3183,583,Spectrogram 1,1,2009-03-30T11:13:31-05:00,2009-03-30T11:13:33-05:00,60.606,192.837,RIWH,?,NOPP6_EST_20090330_110000_CH10,811,813,2
3184,584,Spectrogram 1,1,2009-03-30T11:13:54-05:00,2009-03-30T11:13:56-05:00,77.135,214.876,RIWH,?,NOPP6_EST_20090330_110000_CH10,834,836,2
3185,585,Spectrogram 1,1,2009-03-30T11:14:04-05:00,2009-03-30T11:14:07-05:00,96.419,184.573,RIWH,?,NOPP6_EST_20090330_110000_CH10,844,847,3
3186,586,Spectrogram 1,1,2009-03-30T11:14:11-05:00,2009-03-30T11:14:12-05:00,101.928,192.837,RIWH,?,NOPP6_EST_20090330_110000_CH10,851,852,1
3187,587,Spectrogram 1,1,2009-03-30T11:14:44-05:00,2009-03-30T11:14:46-05:00,79.89,173.554,RIWH,,NOPP6_EST_20090330_110000_CH10,884,886,2
3188,588,Spectrogram 1,1,2009-03-30T11:15:45-05:00,2009-03-30T11:15:46-05:00,50.314,179.245,RIWH,?,NOPP6_EST_20090330_111500_CH10,45,46,1
3189,589,Spectrogram 1,1,2009-03-30T11:16:31-05:00,2009-03-30T11:16:32-05:00,55.096,182.39,RIWH,?,NOPP6_EST_20090330_111500_CH10,91,92,1
3190,590,Spectrogram 1,1,2009-03-30T11:16:54-05:00,2009-03-30T11:16:56-05:00,55.096,320.755,RIWH,,NOPP6_EST_20090330_111500_CH10,114,116,2
3191,591,Spectrogram 1,1,2009-03-30T11:17:11-05:00,2009-03-30T11:17:14-05:00,71.625,190.083,RIWH,,NOPP6_EST_20090330_111500_CH10,131,134,3
3192,592,Spectrogram 1,1,2009-03-30T11:17:31-05:00,2009-03-30T11:17:33-05:00,57.851,269.972,RIWH,,NOPP6_EST_20090330_111500_CH10,151,153,2
3193,593,Spectrogram 1,1,2009-03-30T11:17:48-05:00,2009-03-30T11:17:49-05:00,82.645,217.631,RIWH,,NOPP6_EST_20090330_111500_CH10,168,169,1
3194,594,Spectrogram 1,1,2009-03-30T11:17:50-05:00,2009-03-30T11:17:51-05:00,79.89,212.121,RIWH,,NOPP6_EST_20090330_111500_CH10,170,171,1
3195,595,Spectrogram 1,1,2009-03-30T11:20:12-05:00,2009-03-30T11:20:13-05:00,112.948,182.39,RIWH,,NOPP6_EST_20090330_111500_CH10,312,313,1
3196,596,Spectrogram 1,1,2009-03-30T11:20:21-05:00,2009-03-30T11:20:23-05:00,63.361,132.231,RIWH,,NOPP6_EST_20090330_111500_CH10,321,323,2
3197,597,Spectrogram 1,1,2009-03-30T11:20:31-05:00,2009-03-30T11:20:33-05:00,88.154,239.669,RIWH,,NOPP6_EST_20090330_111500_CH10,331,333,2
3198,598,Spectrogram 1,1,2009-03-30T11:20:47-05:00,2009-03-30T11:20:49-05:00,93.664,201.102,RIWH,,NOPP6_EST_20090330_111500_CH10,347,349,2
3199,599,Spectrogram 1,1,2009-03-30T11:20:50-05:00,2009-03-30T11:20:53-05:00,60.606,250.689,RIWH,,NOPP6_EST_20090330_111500_CH10,350,353,3
3200,600,Spectrogram 1,1,2009-03-30T11:20:55-05:00,2009-03-30T11:20:57-05:00,88.154,209.366,RIWH,,NOPP6_EST_20090330_111500_CH10,355,357,2
3201,601,Spectrogram 1,1,2009-03-30T11:21:31-05:00,2009-03-30T11:21:33-05:00,68.871,272.727,RIWH,,NOPP6_EST_20090330_111500_CH10,391,393,2
3202,602,Spectrogram 1,1,2009-03-30T11:22:04-05:00,2009-03-30T11:22:06-05:00,107.438,258.953,RIWH,,NOPP6_EST_20090330_111500_CH10,424,426,2
3203,603,Spectrogram 1,1,2009-03-30T11:22:33-05:00,2009-03-30T11:22:35-05:00,62.893,248.428,RIWH,?,NOPP6_EST_20090330_111500_CH10,453,455,2
3204,604,Spectrogram 1,1,2009-03-30T11:22:54-05:00,2009-03-30T11:22:56-05:00,60.606,140.496,RIWH,?,NOPP6_EST_20090330_111500_CH10,474,476,2
3205,605,Spectrogram 1,1,2009-03-30T11:24:16-05:00,2009-03-30T11:24:18-05:00,90.909,220.386,RIWH,?,NOPP6_EST_20090330_111500_CH10,556,558,2
3206,606,Spectrogram 1,1,2009-03-30T11:24:32-05:00,2009-03-30T11:24:34-05:00,107.438,300.275,RIWH,,NOPP6_EST_20090330_111500_CH10,572,574,2
3207,607,Spectrogram 1,1,2009-03-30T11:25:03-05:00,2009-03-30T11:25:05-05:00,63.361,269.972,RIWH,,NOPP6_EST_20090330_111500_CH10,603,605,2
3208,608,Spectrogram 1,1,2009-03-30T11:25:29-05:00,2009-03-30T11:25:30-05:00,77.135,257.862,RIWH,,NOPP6_EST_20090330_111500_CH10,629,630,1
3209,609,Spectrogram 1,1,2009-03-30T11:26:37-05:00,2009-03-30T11:26:39-05:00,99.174,289.256,RIWH,,NOPP6_EST_20090330_111500_CH10,697,699,2
3210,610,Spectrogram 1,1,2009-03-30T11:26:47-05:00,2009-03-30T11:26:49-05:00,68.871,168.044,RIWH,,NOPP6_EST_20090330_111500_CH10,707,709,2
3956,3528,Spectrogram 1,1,2009-03-30T11:27:19-05:00,2009-03-30T11:27:20-05:00,54.286,220.0,RIWH,,NOPP6_EST_20090330_111500_CH10,739,740,1
3955,3527,Spectrogram 1,1,2009-03-30T11:27:41-05:00,2009-03-30T11:27:42-05:00,57.143,248.571,RIWH,,NOPP6_EST_20090330_111500_CH10,761,762,1
3211,611,Spectrogram 1,1,2009-03-30T11:28:15-05:00,2009-03-30T11:28:17-05:00,104.683,289.256,RIWH,,NOPP6_EST_20090330_111500_CH10,795,797,2
3957,3532,Spectrogram 1,1,2009-03-30T11:28:57-05:00,2009-03-30T11:28:58-05:00,65.714,254.286,RIWH,,NOPP6_EST_20090330_111500_CH10,837,838,1
3212,612,Spectrogram 1,1,2009-03-30T11:29:09-05:00,2009-03-30T11:29:10-05:00,57.851,170.799,RIWH,?,NOPP6_EST_20090330_111500_CH10,849,850,1
3213,613,Spectrogram 1,1,2009-03-30T11:29:29-05:00,2009-03-30T11:29:31-05:00,71.625,217.631,RIWH,?,NOPP6_EST_20090330_111500_CH10,869,871,2
3214,614,Spectrogram 1,1,2009-03-30T11:29:45-05:00,2009-03-30T11:29:48-05:00,41.322,245.179,RIWH,,NOPP6_EST_20090330_111500_CH10,885,888,3
3215,615,Spectrogram 1,1,2009-03-30T11:32:10-05:00,2009-03-30T11:32:12-05:00,79.89,223.14,RIWH,?,NOPP6_EST_20090330_113000_CH10,130,132,2
3958,3546,Spectrogram 1,1,2009-03-30T11:32:40-05:00,2009-03-30T11:32:41-05:00,50.0,277.5,RIWH,,NOPP6_EST_20090330_113000_CH10,160,161,1
3959,3547,Spectrogram 1,1,2009-03-30T11:33:02-05:00,2009-03-30T11:33:03-05:00,36.765,250.0,RIWH,,NOPP6_EST_20090330_113000_CH10,182,183,1
3216,616,Spectrogram 1,1,2009-03-30T11:33:55-05:00,2009-03-30T11:33:56-05:00,90.909,261.708,RIWH,,NOPP6_EST_20090330_113000_CH10,235,236,1
