Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
822	Spectrogram 1	1	586.479492120	587.039276125	13959.302	15041.860	d
823	Spectrogram 1	1	590.019747722	590.423195654	11452.326	13674.419	d
824	Spectrogram 1	1	591.547800418	592.395041075	0.000	946.783	
825	Spectrogram 1	1	592.571549546	593.146462849	0.000	926.639	
826	Spectrogram 1	1	593.267497228	594.195427472	0.000	2074.865	
827	Spectrogram 1	1	594.331591149	596.041201760	0.000	1027.360	
828	Spectrogram 1	1	596.570727171	597.962622536	402.886	765.484	
829	Spectrogram 1	1	594.982150939	595.183874905	8546.512	13161.628	d
830	Spectrogram 1	1	594.311418752	594.775383874	4615.116	12136.047	d
831	Spectrogram 1	1	597.861756622	599.868910083	0.000	954.360	
832	Spectrogram 1	1	600.090806445	601.074210780	327.616	655.233	
833	Spectrogram 1	1	601.109509354	602.254292861	0.000	811.919	
834	Spectrogram 1	1	602.299680753	603.439421161	0.000	997.093	
836	Spectrogram 1	1	603.449505317	603.636099985	256.395	455.814	
837	Spectrogram 1	1	603.933642835	604.352220064	242.151	470.058	
838	Spectrogram 1	1	604.599331923	606.505623401	199.419	897.384	
839	Spectrogram 1	1	606.515709599	606.828381747	0.000	911.628	
840	Spectrogram 1	1	606.878812738	607.403295049	42.733	726.453	
841	Spectrogram 1	1	607.665536205	608.104285831	56.977	626.744	
842	Spectrogram 1	1	608.346354590	608.901095497	156.686	712.209	
843	Spectrogram 1	1	608.906140691	610.635923699	0.000	1068.314	
844	Spectrogram 1	1	610.923380351	611.432733365	0.000	341.860	
845	Spectrogram 1	1	611.533595348	612.264844724	0.000	512.791	
846	Spectrogram 1	1	612.683424827	614.302259654	0.000	982.849	
847	Spectrogram 1	1	614.322432051	615.073853824	56.977	1025.581	
848	Spectrogram 1	1	615.315922583	616.349757909	0.000	1267.733	un
849	Spectrogram 1	1	616.400189798	616.773379135	0.000	740.698	
850	Spectrogram 1	1	616.773379135	617.857645452	242.151	1011.337	
851	Spectrogram 1	1	612.814546303	613.157477045	8546.512	11794.186	d
852	Spectrogram 1	1	613.540752581	613.687002456	9002.326	10483.721	d
853	Spectrogram 1	1	613.661786960	613.742476547	11680.233	12705.814	d
854	Spectrogram 1	1	615.068811623	615.184802903	10996.512	12933.721	d
855	Spectrogram 1	1	615.189846003	615.714328314	14073.256	14984.884	d
856	Spectrogram 1	1	615.492431951	615.830319594	16580.233	16979.070	d
857	Spectrogram 1	1	616.904500132	617.575232319	8660.465	16124.419	d
858	Spectrogram 1	1	617.655921905	618.074499135	14016.279	16181.395	d
859	Spectrogram 1	1	618.195533514	618.366998886	9287.209	12534.884	d
860	Spectrogram 1	1	618.427516075	618.836007106	9572.093	15554.651	d
861	Spectrogram 1	1	618.165277614	619.809327936	0.000	868.895	
862	Spectrogram 1	1	619.819414134	621.498766151	156.686	470.058	
863	Spectrogram 1	1	620.898637352	621.882041686	769.186	1225.000	
864	Spectrogram 1	1	620.878464956	622.461998089	0.000	854.651	
865	Spectrogram 1	1	622.461998089	623.026825193	0.000	968.605	
866	Spectrogram 1	1	623.077256185	624.625487623	0.000	541.279	
867	Spectrogram 1	1	623.268893952	624.101005312	968.605	1566.860	
868	Spectrogram 1	1	624.796956312	625.472731598	211.515	906.494	
869	Spectrogram 1	1	625.528205689	626.541868618	0.000	282.020	
870	Spectrogram 1	1	625.629067672	626.753678782	292.093	765.484	
871	Spectrogram 1	1	626.960445847	627.676565926	0.000	362.598	
872	Spectrogram 1	1	626.940273450	627.868203694	1138.154	1994.288	
873	Spectrogram 1	1	627.520229853	628.594409971	241.732	805.773	
874	Spectrogram 1	1	628.216178553	631.105874365	2296.453	2659.050	un
875	Spectrogram 1	1	629.174367391	630.273763006	463.319	876.278	
876	Spectrogram 1	1	630.288892303	632.563330019	40.289	745.340	
877	Spectrogram 1	1	631.216822547	631.907727130	956.855	1571.257	
878	Spectrogram 1	1	631.383244819	632.976864150	2276.308	2860.494	
879	Spectrogram 1	1	631.020142997	631.247082459	14984.884	17491.860	d
880	Spectrogram 1	1	631.584970102	631.731219977	5156.946	10273.604	d
881	Spectrogram 1	1	631.761478572	632.069107620	6768.492	10918.222	d
882	Spectrogram 1	1	632.094323116	632.321262577	5197.235	12207.459	d
883	Spectrogram 1	1	632.346478073	632.487684849	8057.728	11280.820	d
884	Spectrogram 1	1	632.593589931	632.800356996	7413.110	11603.129	d
885	Spectrogram 1	1	632.795313897	632.951649971	8218.883	11039.088	d
886	Spectrogram 1	1	632.608719229	632.820529393	261.876	634.546	
887	Spectrogram 1	1	633.587081481	633.975400116	241.732	574.113	
888	Spectrogram 1	1	634.313287759	635.765700314	0.000	1168.371	
889	Spectrogram 1	1	636.058202220	636.688589613	0.000	1139.535	un
890	Spectrogram 1	1	637.218115024	637.717381840	0.000	598.256	
891	Spectrogram 1	1	638.075441879	639.664018111	113.953	1068.314	
892	Spectrogram 1	1	639.724535301	640.133026332	0.000	1794.767	
893	Spectrogram 1	1	639.911129970	640.259103811	2905.814	3561.047	
894	Spectrogram 1	1	637.046649653	637.576175064	12250.000	17320.930	d
895	Spectrogram 1	1	639.013458321	639.260570179	9173.256	14529.070	d
896	Spectrogram 1	1	638.831906752	639.305958072	14130.233	21195.349	d
897	Spectrogram 1	1	641.116434138	643.643026812	0.000	683.721	
898	Spectrogram 1	1	643.824578381	644.686948336	0.000	441.570	
899	Spectrogram 1	1	644.354103792	645.609835480	484.302	1467.151	
900	Spectrogram 1	1	645.342551225	645.781300851	1766.279	2150.872	
901	Spectrogram 1	1	644.913887798	646.769748284	28.488	783.430	
902	Spectrogram 1	1	640.193545460	640.501174508	9344.186	10597.674	d
903	Spectrogram 1	1	640.097726576	640.758372565	11053.488	13674.419	d
904	Spectrogram 1	1	640.430571120	641.010527522	10654.651	11167.442	d
905	Spectrogram 1	1	640.243976452	640.450743517	6609.302	7293.023	d
906	Spectrogram 1	1	640.818889755	641.353458264	13959.302	15554.651	d
907	Spectrogram 1	1	640.299450542	640.526390004	14016.279	15269.767	d
908	Spectrogram 1	1	641.060958514	641.529966735	6552.326	9572.093	d
909	Spectrogram 1	1	640.924794837	641.262682480	9629.070	13161.628	d
910	Spectrogram 1	1	641.212251488	641.933414667	10939.535	13161.628	d
911	Spectrogram 1	1	641.308070372	641.812380287	11167.442	17776.744	d
912	Spectrogram 1	1	641.514837437	641.847681981	15269.767	16808.140	d
913	Spectrogram 1	1	641.509794338	641.968716361	9515.116	10369.767	d
914	Spectrogram 1	1	642.155311029	642.518414168	7634.884	10369.767	d
915	Spectrogram 1	1	642.392336689	643.093327471	10939.535	11167.442	d
916	Spectrogram 1	1	642.230957516	642.503284870	12819.767	14984.884	d
917	Spectrogram 1	1	642.301560905	642.609189953	15668.605	16181.395	d
918	Spectrogram 1	1	642.589017556	643.300094536	14358.140	15554.651	d
919	Spectrogram 1	1	642.659620944	642.952120695	11851.163	13389.535	d
920	Spectrogram 1	1	642.871431108	642.967249992	7406.977	9458.140	d
921	Spectrogram 1	1	642.977336190	643.728757964	11851.163	13104.651	d
922	Spectrogram 1	1	643.058025777	643.587551188	13902.326	15326.744	d
924	Spectrogram 1	1	643.179060156	643.481646105	6495.349	11167.442	d
925	Spectrogram 1	1	643.365654825	644.046473210	13503.488	18916.279	d
926	Spectrogram 1	1	643.521990899	643.849793780	6210.465	9686.047	d
927	Spectrogram 1	1	643.743887261	644.182636887	10483.721	13902.326	d
929	Spectrogram 1	1	643.784233491	644.934060097	9913.953	10255.814	d
930	Spectrogram 1	1	644.238112415	644.500353570	7919.767	11167.442	d
931	Spectrogram 1	1	644.308715803	645.166042658	10312.791	14016.279	d
932	Spectrogram 1	1	644.495310471	645.150913361	11452.326	12876.744	d
933	Spectrogram 1	1	644.328888199	644.883629106	11566.279	14643.023	d
934	Spectrogram 1	1	644.722249933	645.307249434	14529.070	15440.698	d
935	Spectrogram 1	1	644.838241213	645.055094477	16238.372	17491.860	d
936	Spectrogram 1	1	644.833198114	645.529145797	10768.605	11395.349	d
937	Spectrogram 1	1	645.261861542	645.801473151	9913.953	10711.628	d
938	Spectrogram 1	1	645.150913361	645.549318193	17320.930	20055.814	d
939	Spectrogram 1	1	645.735912862	646.008240216	14130.233	15098.837	d
940	Spectrogram 1	1	646.225093479	647.526213060	8261.628	13674.419	d
941	Spectrogram 1	1	647.147981941	647.465697187	18004.651	18460.465	d
942	Spectrogram 1	1	646.709232315	647.072335453	14073.256	16010.465	d
943	Spectrogram 1	1	647.627076360	647.864102020	9230.233	11509.302	d
944	Spectrogram 1	1	647.031991977	647.980094617	0.000	726.453	
945	Spectrogram 1	1	646.931129994	648.630654407	1196.512	2079.651	
946	Spectrogram 1	1	648.328068459	648.600395813	3660.756	3945.640	
947	Spectrogram 1	1	649.094619529	650.612592373	156.686	1068.314	
948	Spectrogram 1	1	649.472851965	650.017506673	1424.419	2492.733	
949	Spectrogram 1	1	648.358327592	648.686129037	10998.799	12771.500	d
950	Spectrogram 1	1	648.847508210	650.425998243	7896.574	13053.520	d
951	Spectrogram 1	1	650.547032623	650.758842787	13819.004	14705.354	d
952	Spectrogram 1	1	652.049878205	652.806343077	683.721	2065.407	
953	Spectrogram 1	1	652.034748907	654.006600675	0.000	868.895	
954	Spectrogram 1	1	654.601686374	654.984961910	498.547	2863.081	
955	Spectrogram 1	1	654.092333360	655.358151247	0.000	697.965	
956	Spectrogram 1	1	654.238584433	654.712635753	11965.116	15269.767	un
957	Spectrogram 1	1	655.368240259	656.008713851	199.419	897.384	
958	Spectrogram 1	1	656.366773890	657.869617437	227.907	1082.558	
959	Spectrogram 1	1	656.694575335	657.768755454	1338.953	2108.140	
960	Spectrogram 1	1	659.670003833	660.048236269	56.977	911.628	
961	Spectrogram 1	1	660.043193170	661.384657543	170.930	854.651	
962	Spectrogram 1	1	660.007891476	661.077028495	1054.070	3048.256	
963	Spectrogram 1	1	661.430048628	662.065479121	0.000	1196.512	
964	Spectrogram 1	1	662.383194367	662.801771597	868.895	2307.558	
965	Spectrogram 1	1	662.897590480	665.797372491	398.837	640.988	
966	Spectrogram 1	1	663.326253908	665.590605426	170.930	427.326	
967	Spectrogram 1	1	664.365132333	665.247674684	740.698	1538.372	
968	Spectrogram 1	1	666.019268854	666.372285794	341.860	940.116	
969	Spectrogram 1	1	666.856425468	667.315347490	541.279	1752.035	
970	Spectrogram 1	1	666.750520386	668.979570209	185.174	470.058	
971	Spectrogram 1	1	667.809571207	668.339096618	683.721	2264.826	
972	Spectrogram 1	1	669.957931444	670.593361937	441.570	669.477	
973	Spectrogram 1	1	670.578260047	671.874336529	626.744	3119.477	
974	Spectrogram 1	1	671.203604342	672.348387849	213.663	527.035	
975	Spectrogram 1	1	673.130068217	674.103386352	384.593	797.674	
976	Spectrogram 1	1	674.224420732	675.646574692	484.302	1267.733	
977	Spectrogram 1	1	674.441273995	676.155927706	14.244	584.012	
978	Spectrogram 1	1	676.589635970	678.107608814	370.349	1125.291	
979	Spectrogram 1	1	676.660239358	676.988040803	42.733	441.570	
980	Spectrogram 1	1	677.411661131	679.600366162	42.733	612.500	
981	Spectrogram 1	1	679.620541073	680.079460581	0.000	2279.070	
982	Spectrogram 1	1	680.891402058	681.541961849	0.000	769.186	
983	Spectrogram 1	1	681.577263543	683.397822335	0.000	413.081	
984	Spectrogram 1	1	681.773944410	683.660063491	441.570	1111.047	
985	Spectrogram 1	1	680.387092383	680.851057505	11167.442	15383.721	d
986	Spectrogram 1	1	683.917265080	684.860324621	302.165	664.763	
987	Spectrogram 1	1	684.956143505	687.109546841	402.886	1107.938	
988	Spectrogram 1	1	685.067091686	687.800451425	100.722	402.886	
989	Spectrogram 1	1	687.190236428	688.279545844	261.876	1551.113	
990	Spectrogram 1	1	688.516571504	688.904890138	221.588	705.051	
991	Spectrogram 1	1	689.071312410	689.711786002	443.175	1631.690	
992	Spectrogram 1	1	689.197389889	689.928639266	100.722	342.453	
993	Spectrogram 1	1	690.120277033	690.402690586	181.299	302.165	
994	Spectrogram 1	1	690.488423271	691.022991781	0.000	604.330	
995	Spectrogram 1	1	690.735535129	691.260017441	1047.505	4273.256	
997	Spectrogram 1	1	692.258553138	693.766439783	113.953	683.721	
998	Spectrogram 1	1	693.973208584	694.603595978	0.000	2136.628	
999	Spectrogram 1	1	695.072604199	695.950103451	28.488	712.209	
1000	Spectrogram 1	1	695.975318947	697.866481127	28.488	2877.326	
1001	Spectrogram 1	1	698.678423060	699.429844834	322.309	644.618	
1002	Spectrogram 1	1	699.621482601	700.393076771	644.618	1128.082	
1003	Spectrogram 1	1	699.888766856	701.124326148	0.000	1611.546	
1004	Spectrogram 1	1	702.107730482	702.874281552	1087.793	1631.690	
1005	Spectrogram 1	1	703.070962419	703.368505269	1450.391	2276.308	
1006	Spectrogram 1	1	703.065919320	704.644409354	80.577	3001.504	
1007	Spectrogram 1	1	700.236740697	700.413249168	6385.698	9447.634	d
1008	Spectrogram 1	1	701.220145032	701.315963915	5257.616	9608.789	d
1009	Spectrogram 1	1	702.213635564	702.349799241	4653.286	8964.171	d
1010	Spectrogram 1	1	703.091134816	703.202082997	7151.182	10011.675	d
1011	Spectrogram 1	1	703.277729484	703.353375972	7352.625	9568.500	d
1012	Spectrogram 1	1	702.480919819	702.712902380	6748.295	10051.964	d
1013	Spectrogram 1	1	704.921782701	705.461394310	199.419	461.729	
1014	Spectrogram 1	1	705.567299392	705.723635466	242.151	427.326	
1015	Spectrogram 1	1	705.552170094	706.222902281	1310.465	1880.233	
1016	Spectrogram 1	1	706.555746825	708.971391317	113.953	897.384	
1017	Spectrogram 1	1	704.593981256	704.679713942	7064.689	9925.183	d
1018	Spectrogram 1	1	705.214282451	705.340359930	6742.380	9884.894	d
1019	Spectrogram 1	1	705.395834021	705.607644185	6661.803	11415.862	un
1020	Spectrogram 1	1	705.587471788	705.763980259	6621.514	9925.183	d
1021	Spectrogram 1	1	706.021178315	706.187600587	8031.617	11133.842	d
1022	Spectrogram 1	1	706.076652406	706.217859182	6299.205	9199.987	d
1023	Spectrogram 1	1	706.338893562	706.414540049	9079.121	11738.172	d
1024	Spectrogram 1	1	706.676781205	706.878505171	4687.659	11617.306	d
1025	Spectrogram 1	1	706.701996700	706.752427692	12060.481	15122.418	d
1026	Spectrogram 1	1	706.853289675	706.939022360	6420.071	8515.080	d
1027	Spectrogram 1	1	707.014668848	707.196220417	5009.968	9683.451	d
1028	Spectrogram 1	1	707.281953103	707.518978763	4526.505	10610.090	d
1029	Spectrogram 1	1	707.650099340	707.897211199	6742.380	12100.769	d
1030	Spectrogram 1	1	708.124150660	708.411607312	8031.617	9844.605	d
1031	Spectrogram 1	1	704.795705222	704.946998197	6540.937	10448.935	d
1032	Spectrogram 1	1	704.891524106	705.133592865	4647.371	6702.091	d
1033	Spectrogram 1	1	708.603245080	708.653676071	10155.994	13631.575	d
1034	Spectrogram 1	1	709.102514649	710.766737368	0.000	537.981	
1035	Spectrogram 1	1	710.423806626	710.766737368	1001.301	1504.909	
1036	Spectrogram 1	1	711.023935425	711.740055504	1404.187	1907.795	
1037	Spectrogram 1	1	711.119754309	711.997253561	155.239	799.857	
1038	Spectrogram 1	1	712.854580416	713.298373141	74.662	457.404	d
1039	Spectrogram 1	1	713.490010909	714.433070450	74.662	437.260	d
1040	Spectrogram 1	1	714.478458342	716.157810359	94.806	1068.277	
1043	Spectrogram 1	1	716.291454016	717.466496117	0.000	413.044	
1044	Spectrogram 1	1	716.931927608	717.829599256	1210.719	1951.417	
1045	Spectrogram 1	1	717.486668514	718.081754214	0.000	470.021	
1046	Spectrogram 1	1	718.303650576	720.356191930	0.000	811.882	
1047	Spectrogram 1	1	720.220028253	720.542786598	0.000	1353.161	
1048	Spectrogram 1	1	721.299253566	722.217097611	42.696	526.998	
1049	Spectrogram 1	1	722.282657900	723.150070954	128.161	441.533	
1050	Spectrogram 1	1	723.987225412	724.531880120	1410.138	1723.510	
1051	Spectrogram 1	1	724.526837021	725.026103837	441.533	783.393	
1052	Spectrogram 1	1	724.849597821	725.777528065	0.000	295.705	
1053	Spectrogram 1	1	725.323649141	725.732140173	224.019	1648.778	
1054	Spectrogram 1	1	726.236450087	727.179509628	134.411	528.684	
1055	Spectrogram 1	1	727.330802603	727.900672807	143.372	358.430	
1056	Spectrogram 1	1	728.157873258	730.891232997	71.852	375.990	
1057	Spectrogram 1	1	727.860330408	729.131191394	1110.990	1339.093	
1058	Spectrogram 1	1	729.121105195	730.391966181	680.128	3201.938	
1059	Spectrogram 1	1	729.897742464	731.092956963	350.645	616.765	
1060	Spectrogram 1	1	730.901319195	731.087913863	1085.645	1237.714	
1061	Spectrogram 1	1	731.183732747	731.940197620	1123.662	1288.403	
1062	Spectrogram 1	1	732.162093982	733.226187903	147.886	1820.645	
1063	Spectrogram 1	1	733.261490435	733.927179522	0.000	1275.731	
1064	Spectrogram 1	1	735.324119903	737.386747454	71.852	2935.817	
1065	Spectrogram 1	1	736.776534732	737.124508574	388.662	1098.317	
1066	Spectrogram 1	1	737.391792829	739.368687695	59.179	363.317	
1067	Spectrogram 1	1	737.598559894	738.592050426	642.110	1187.024	
1068	Spectrogram 1	1	739.424161786	741.169074091	135.214	2999.179	
1069	Spectrogram 1	1	740.493300242	742.026402383	414.007	1187.024	
1070	Spectrogram 1	1	742.419764117	743.297263369	135.214	325.300	
1071	Spectrogram 1	1	744.442049689	744.996790596	10005.745	13984.318	d
1072	Spectrogram 1	1	745.203557661	745.753255468	10005.745	12944.871	d
1073	Spectrogram 1	1	746.575280629	746.777004595	13159.929	13876.789	d
1074	Spectrogram 1	1	746.913168272	747.336788601	10865.977	13088.243	d
1075	Spectrogram 1	1	743.292223083	744.336144607	135.214	388.662	
1076	Spectrogram 1	1	743.529248743	744.396661797	363.317	604.093	
1077	Spectrogram 1	1	744.694204647	746.176875797	97.196	490.041	
1078	Spectrogram 1	1	746.434073853	748.950580329	8.490	1339.093	
1079	Spectrogram 1	1	749.177522724	749.767565324	135.214	452.024	
1080	Spectrogram 1	1	749.817996316	752.067218536	46.507	2809.093	
1081	Spectrogram 1	1	751.920968661	752.773252417	337.972	591.421	
1082	Spectrogram 1	1	752.858985103	753.479286298	185.903	553.403	
1083	Spectrogram 1	1	754.200452589	754.649288414	109.869	401.334	
1084	Spectrogram 1	1	754.810667586	755.284718906	84.524	401.334	
1085	Spectrogram 1	1	755.269589609	755.647822045	401.334	578.748	
1086	Spectrogram 1	1	755.930235597	756.727045263	287.283	819.524	
1087	Spectrogram 1	1	756.918683031	759.657085869	33.834	2796.421	
1088	Spectrogram 1	1	759.884027743	760.393380757	71.852	781.507	
1089	Spectrogram 1	1	760.660665012	762.521568598	33.834	414.007	
1090	Spectrogram 1	1	762.713206366	763.807558881	312.628	553.403	
1091	Spectrogram 1	1	763.348636858	763.847903674	908.231	1592.541	
1092	Spectrogram 1	1	764.160578036	765.723938773	97.196	1022.283	
1093	Spectrogram 1	1	766.117300506	767.070446245	337.972	566.076	
1094	Spectrogram 1	1	766.752730999	767.070446245	185.903	312.628	
1095	Spectrogram 1	1	767.100704840	769.773547389	97.196	2137.455	
1096	Spectrogram 1	1	770.459411042	770.651048810	113.077	375.990	
1097	Spectrogram 1	1	770.802341784	772.340487025	97.196	680.128	
1098	Spectrogram 1	1	772.814538345	773.419710242	0.000	426.679	
1099	Spectrogram 1	1	773.626477308	776.102638990	84.524	819.524	
1100	Spectrogram 1	1	776.274107502	777.343244522	97.196	350.645	
1101	Spectrogram 1	1	777.676089065	779.451259966	0.000	794.179	
1102	Spectrogram 1	1	779.758890870	782.154362966	21.162	743.490	
1103	Spectrogram 1	1	781.952639000	782.270354246	10192.284	15362.629	â
1104	Spectrogram 1	1	782.497295624	782.799881572	249.265	794.179	
1105	Spectrogram 1	1	783.016734836	784.499405986	0.000	743.490	
1106	Spectrogram 1	1	784.529664581	784.721302348	109.869	414.007	
1107	Spectrogram 1	1	784.958328008	785.669404988	0.000	528.059	
1108	Spectrogram 1	1	785.805568665	788.851600551	97.196	363.317	
1109	Spectrogram 1	1	786.284663084	788.322075141	249.265	2859.783	
1110	Spectrogram 1	1	788.357376835	788.801169560	312.628	984.265	
1111	Spectrogram 1	1	789.305481537	789.840050047	0.000	2796.421	
1112	Spectrogram 1	1	789.940912030	790.223325583	147.886	452.024	
1113	Spectrogram 1	1	790.455308143	791.453841775	33.834	464.696	
1114	Spectrogram 1	1	790.606601118	791.796772517	502.714	882.886	
1115	Spectrogram 1	1	792.401947229	793.289532679	0.000	414.007	
1116	Spectrogram 1	1	793.748454701	794.802462424	616.765	1871.334	
1117	Spectrogram 1	1	794.177118129	795.140350067	46.507	591.421	
1118	Spectrogram 1	1	795.256341347	796.355736962	33.834	1161.679	
1119	Spectrogram 1	1	796.683538406	798.095606168	84.524	2466.938	
1120	Spectrogram 1	1	797.349227494	797.747632327	363.317	895.559	
1121	Spectrogram 1	1	798.393151674	799.563150677	0.000	857.541	
1122	Spectrogram 1	1	799.714443652	800.470908524	0.000	958.921	un
1123	Spectrogram 1	1	800.995390835	801.656036824	540.731	882.886	
1124	Spectrogram 1	1	801.353450875	801.615692031	173.231	350.645	
1125	Spectrogram 1	1	801.792200501	802.493191283	477.369	1465.817	
1126	Spectrogram 1	1	801.862803889	803.022716693	21.162	591.421	
1127	Spectrogram 1	1	803.037848206	803.784226880	287.283	490.041	
1128	Spectrogram 1	1	803.875002665	804.293579894	97.196	401.334	
1129	Spectrogram 1	1	804.384355679	805.614871871	59.179	388.662	
1130	Spectrogram 1	1	804.555821050	805.861983729	502.714	1554.524	
1131	Spectrogram 1	1	805.524096086	806.638620998	0.000	2872.455	
1132	Spectrogram 1	1	806.865562855	807.657329421	97.196	2973.834	
1133	Spectrogram 1	1	807.465691653	809.185388463	59.179	426.679	
1134	Spectrogram 1	1	808.696207846	809.346767636	401.334	971.593	
1135	Spectrogram 1	1	809.271121149	810.910128372	46.507	578.748	
1136	Spectrogram 1	1	810.516768674	812.291939574	33.834	1833.317	
1137	Spectrogram 1	1	813.108921637	814.531075597	33.834	388.662	
1138	Spectrogram 1	1	816.190257372	816.442412329	1415.128	1960.041	
1139	Spectrogram 1	1	816.659265593	817.577109638	414.007	2302.196	
1140	Spectrogram 1	1	817.521635547	818.182281536	46.507	375.990	
1141	Spectrogram 1	1	819.221162355	819.755730865	71.852	401.334	un
1142	Spectrogram 1	1	819.876765244	821.011462553	0.000	1060.300	
1143	Spectrogram 1	1	821.238402015	821.949478995	0.000	933.576	
1144	Spectrogram 1	1	822.055385371	823.043832804	0.000	464.696	
1145	Spectrogram 1	1	823.301030860	824.713098622	21.162	2365.559	
1146	Spectrogram 1	1	825.303143797	825.777195117	97.196	426.679	
1147	Spectrogram 1	1	825.746936522	827.557409116	211.248	1187.024	
1148	Spectrogram 1	1	827.693572793	829.882277824	0.000	1288.403	
1149	Spectrogram 1	1	830.038616292	830.366417737	109.869	414.007	
1150	Spectrogram 1	1	830.512667612	830.754736372	97.196	464.696	
1151	Spectrogram 1	1	831.526330541	831.763356201	160.559	477.369	
1152	Spectrogram 1	1	831.960037068	832.550079669	122.541	477.369	
1153	Spectrogram 1	1	833.266199748	833.649475283	59.179	350.645	
1154	Spectrogram 1	1	834.451330921	835.878527981	97.196	2606.334	
1155	Spectrogram 1	1	836.024777856	836.569432564	414.007	604.093	
1156	Spectrogram 1	1	836.256760417	838.137836399	0.000	4000.300	
1157	Spectrogram 1	1	838.178182989	839.055682241	325.300	1123.662	
1158	Spectrogram 1	1	839.554949056	841.168740784	97.196	426.679	
1159	Spectrogram 1	1	837.401545720	837.487278405	11256.767	12929.526	d
1160	Spectrogram 1	1	829.787954285	830.125841928	12067.801	13791.250	d
1161	Spectrogram 1	1	841.819476688	842.489886494	0.000	968.605	
1162	Spectrogram 1	1	843.010523896	844.301419374	0.000	1253.488	
1163	Spectrogram 1	1	844.864848891	845.563786774	370.349	1025.581	
1164	Spectrogram 1	1	845.749219274	847.539356096	0.000	2905.814	
1165	Spectrogram 1	1	848.017201384	848.373802344	398.837	626.744	
1166	Spectrogram 1	1	848.544970805	850.014166763	0.000	2720.640	
1167	Spectrogram 1	1	843.117504184	843.317200722	10255.814	13902.326	d
1168	Spectrogram 1	1	844.822056776	845.221449852	9059.302	15326.744	d
1169	Spectrogram 1	1	845.142997641	845.663635043	8489.535	17263.953	d
1170	Spectrogram 1	1	846.276988696	846.605061579	11623.256	15155.814	d
1171	Spectrogram 1	1	846.241328600	846.890342348	8375.581	14756.977	d
1172	Spectrogram 1	1	846.633589656	847.418111770	5526.744	14700.000	d
1173	Spectrogram 1	1	849.643301764	849.764546091	11794.186	15041.860	d
1174	Spectrogram 1	1	849.764546091	850.007034744	5156.395	16409.302	d
1175	Spectrogram 1	1	850.028438687	851.262278011	0.000	527.035	
1176	Spectrogram 1	1	852.225100605	853.309167525	71.221	1524.128	
1177	Spectrogram 1	1	853.708560601	854.229198004	113.953	997.093	
1178	Spectrogram 1	1	854.300518196	855.184888578	56.977	897.384	
1179	Spectrogram 1	1	855.370321078	856.340275691	56.977	2948.547	
1180	Spectrogram 1	1	856.475784056	858.130412513	0.000	541.279	
1181	Spectrogram 1	1	858.365769147	859.178819338	85.465	2663.663	
1182	Spectrogram 1	1	851.276542050	851.526162722	11851.163	15611.628	d
1183	Spectrogram 1	1	852.510381374	853.080942911	9287.209	15839.535	d
1184	Spectrogram 1	1	858.758034782	859.307200261	9800.000	10768.605	d
1185	Spectrogram 1	1	859.121767762	859.578216991	10882.558	12250.000	d
1186	Spectrogram 1	1	860.319950709	861.532393975	10825.581	11965.116	d
1187	Spectrogram 1	1	860.740739843	861.268509264	9458.140	10255.814	d
1188	Spectrogram 1	1	861.625110225	862.238463877	10939.535	11395.349	d
1189	Spectrogram 1	1	859.357128115	860.498251189	56.977	441.570	
1190	Spectrogram 1	1	860.612363497	861.789146667	28.488	470.058	
1191	Spectrogram 1	1	861.974579166	863.778980027	0.000	1054.070	
1192	Spectrogram 1	1	863.850300219	865.233911947	0.000	2920.058	
1193	Spectrogram 1	1	864.777462717	865.804473484	113.953	398.837	
1194	Spectrogram 1	1	865.697493196	866.624655693	99.709	498.547	
1195	Spectrogram 1	1	865.034215409	865.262440024	9002.326	15554.651	d
1196	Spectrogram 1	1	865.554852811	865.911453772	9344.186	15782.558	d
1197	Spectrogram 1	1	866.082622233	866.346506944	8375.581	14187.209	d
1198	Spectrogram 1	1	866.867152072	867.858502742	85.465	2863.081	
1199	Spectrogram 1	1	868.407668222	869.070946008	142.442	384.593	
1200	Spectrogram 1	1	869.327698700	870.454557736	185.174	441.570	
1201	Spectrogram 1	1	870.048032641	871.353192156	113.953	1068.314	
1202	Spectrogram 1	1	871.709793117	872.123450231	156.686	441.570	
1203	Spectrogram 1	1	872.480051192	873.064876768	28.488	341.860	
1204	Spectrogram 1	1	873.064876768	875.175954455	56.977	2877.326	
1205	Spectrogram 1	1	875.297203284	876.338478089	0.000	398.837	
1206	Spectrogram 1	1	876.331346070	877.251376548	28.488	640.988	
1207	Spectrogram 1	1	877.508129240	877.957446450	71.221	413.081	
1208	Spectrogram 1	1	878.684912410	879.711923177	28.488	441.570	
1209	Spectrogram 1	1	879.868827600	880.746065963	0.000	2948.547	
1210	Spectrogram 1	1	881.045618495	881.587651955	0.000	443.175	
1211	Spectrogram 1	1	881.644708109	882.407834164	0.000	2518.040	
1212	Spectrogram 1	1	881.095542629	881.416483494	1974.143	2618.762	un
1213	Spectrogram 1	1	882.500550414	884.190838968	60.433	705.051	
1214	Spectrogram 1	1	884.197970987	884.782796562	60.433	1107.938	
1215	Spectrogram 1	1	884.818456658	885.438942330	60.433	1933.855	
1216	Spectrogram 1	1	885.809807329	886.808290019	141.010	1772.700	
